"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Aquila chrysaetos",-1314889.81031399,683421.537479572,-1220532.56315925,516281.492261912,191935.105715401,-167140.04521766,94357.2471547411,140.336254368718,44,46,0.71621459249041,0.988011988011988,0.925074925074925,0.925074925074925,0.989010989010989,0.983016983016983,0.92007992007992,0.92007992007992,0.987012987012987,0.00999000999000999,0.0769230769230769,0.0769230769230769,0.00899100899100899,0.012987012987013,0.0889110889110889,0.0889110889110889,0.010989010989011,0.905265701811015,0.0947342981889848,0.110696224087082,0.905265701811015,0.0947342981889848,0.110696224087082,0.813588084668765,0.101271501790961,0.0851404135402735
"Archilochus alexandri",-1032860.56181709,-249032.713746171,-857356.715369875,-244560.945260069,175560.806648758,4471.76848610237,175503.84644722,81.826721376535,26,33,0.878170098180456,0.997002997002997,0.941058941058941,0.941058941058941,1,0.997002997002997,0.935064935064935,0.935064935064935,1,0.003996003996004,0.0589410589410589,0.0589410589410589,0.000999000999000999,0.003996003996004,0.0689310689310689,0.0689310689310689,0.000999000999000999,0.962631214685336,0.0373687853146635,0.0175021445909227,0.962631214685336,0.0373687853146635,0.0175021445909227,0.946402083008131,0.0168591371541081,0.0367387798377612
"Archilochus colubris",1035473.14728577,215742.106125564,999705.963320152,254242.689586346,52550.7980496094,38500.5834607823,-35767.1839656153,-36.1287174000944,258,314,0.838545224248097,1,1,1,1,1,1,1,1,0.001998001998002,0.033966033966034,0.033966033966034,0.001998001998002,0.001998001998002,0.02997002997003,0.02997002997003,0.001998001998002,1,0,0.038601989037622,1,0,0.038601989037622,0.961398010962378,0.038601989037622,0
"Ardea herodias",403473.78739548,317933.183134086,510130.689574397,316306.672977683,106669.303539922,-1626.51015640271,106656.902178917,93.6593507453796,437,472,0.90854196231291,1,0.778221778221778,0.778221778221778,1,1,0.808191808191808,0.808191808191808,1,0.000999000999000999,0.222777222777223,0.222777222777223,0.000999000999000999,0.000999000999000999,0.230769230769231,0.230769230769231,0.000999000999000999,0.999521100036644,0.000478899963356108,0.000487020904097594,0.999521100036644,0.000478899963356108,0.000487020904097594,0.999034545375956,0.000486787783340073,0.000478666840704504
"Athene cunicularia",-688287.01162417,287543.108650734,-763691.839724961,143766.58296481,162350.169199865,-143776.525685923,-75404.8281007913,-156.821791275245,37,39,0.815466599106117,1,0.986013986013986,0.986013986013986,0.999000999000999,1,0.986013986013986,0.986013986013986,0.997002997002997,0.000999000999000999,0.01998001998002,0.01998001998002,0.004995004995005,0.000999000999000999,0.016983016983017,0.016983016983017,0.00699300699300699,0.987495799765519,0.0125042002344811,0.123665109756827,0.987495799765519,0.0125042002344811,0.123665109756827,0.866717257054541,0.122307905248465,0.0109748376969943
"Aythya americana",-1042842.64115712,827204.899107036,-915749.403690941,903829.423065252,148404.880921948,76624.5239582162,127093.237466178,51.0401892130984,22,23,0.728906544912068,0.993006993006993,0.922077922077922,0.922077922077922,0.993006993006993,0.996003996003996,0.92007992007992,0.92007992007992,0.996003996003996,0.00799200799200799,0.0939060939060939,0.0939060939060939,0.00799200799200799,0.003996003996004,0.0839160839160839,0.0839160839160839,0.003996003996004,0.88907004936072,0.110929950639279,0.0727597140373229,0.88907004936072,0.110929950639279,0.0727597140373229,0.831089482408759,0.0652148466745134,0.103695670916728
"Baeolophus bicolor",1052192.29860225,103468.611963938,1083694.12237256,149556.106735679,55824.9234230675,46087.4947717406,31501.8237703172,42.2013443152289,386,414,0.916183736476441,0.998001998001998,0.951048951048951,0.951048951048951,1,0.998001998001998,0.956043956043956,0.956043956043956,1,0.002997002997003,0.0559440559440559,0.0559440559440559,0.000999000999000999,0.00599400599400599,0.0569430569430569,0.0569430569430569,0.004995004995005,0.978919232270681,0.0210807677293191,0,0.978919232270681,0.0210807677293191,0,0.978919232270681,0,0.0210807677293191
"Bartramia longicauda",34285.5142962289,632267.342059908,-120051.261892823,642107.636416145,154650.159642488,9840.29435623763,-154336.776189052,-86.0532773030572,91,79,0.823360509817254,0.996003996003996,1,1,0.999000999000999,0.995004995004995,1,1,0.996003996003996,0.004995004995005,0.004995004995005,0.004995004995005,0.002997002997003,0.00599400599400599,0.001998001998002,0.001998001998002,0.000999000999000999,1,0,0.106398845136901,1,0,0.106398845136901,0.893601154863099,0.106398845136901,0
"Bombycilla cedrorum",759303.527393178,630293.955897965,704512.452936701,624498.365633526,55096.7395279287,-5795.5902644383,-54791.0744564766,-90.3673945822665,368,399,0.942002825630803,0.998001998001998,0.869130869130869,0.869130869130869,1,1,0.836163836163836,0.836163836163836,1,0.003996003996004,0.134865134865135,0.134865134865135,0.001998001998002,0.001998001998002,0.162837162837163,0.162837162837163,0.001998001998002,0.99017435406796,0.00982564593203996,0,0.99017435406796,0.00982564593203996,0,0.99017435406796,0,0.00982564593203996
"Bonasa umbellus",432113.198842435,910618.609823372,685187.349710209,881604.481118301,254731.909076895,-29014.1287050709,253074.150867775,99.6920243285254,49,45,0.800037870151318,0.999000999000999,0.994005994005994,0.994005994005994,1,0.999000999000999,0.991008991008991,0.991008991008991,1,0.003996003996004,0.012987012987013,0.012987012987013,0.002997002997003,0.001998001998002,0.00599400599400599,0.00599400599400599,0.001998001998002,0.924266765756652,0.0757332342433479,0.011049984142647,0.924266765756652,0.0757332342433479,0.011049984142647,0.914819200048114,0.0102216871346699,0.0749591128172158
"Botaurus lentiginosus",39331.1504313479,922300.768309274,288224.39329161,921406.114188876,248894.850785412,-894.654120397638,248893.242860262,90.3313773832414,54,45,0.883217748842716,1,0.963036963036963,0.963036963036963,1,1,0.953046953046953,0.953046953046953,1,0.000999000999000999,0.037962037962038,0.037962037962038,0.000999000999000999,0.000999000999000999,0.028971028971029,0.028971028971029,0.000999000999000999,0.999904199226153,9.580077384706e-05,0.0217307674422226,0.999904199226153,9.580077384706e-05,0.0217307674422226,0.978177550002098,0.021728730853286,9.37191446166008e-05
"Branta canadensis",440193.141838713,610765.588817556,497051.713735701,473839.863063463,148261.767058976,-136925.725754094,56858.5718969874,160.454366045844,207,432,0.852461775617741,0.993006993006993,0.769230769230769,0.769230769230769,1,0.993006993006993,0.774225774225774,0.774225774225774,1,0.011988011988012,0.228771228771229,0.228771228771229,0.001998001998002,0.00999000999000999,0.233766233766234,0.233766233766234,0.000999000999000999,0.95773728478546,0.0422627152145397,9.47051670933239e-05,0.95773728478546,0.0422627152145397,9.47051670933239e-05,0.957650415109272,9.07030326257753e-05,0.0422588818581027
"Bubo virginianus",120479.98959375,288588.519581638,-158544.225676536,277848.577316828,279230.834735439,-10739.9422648105,-279024.215270286,-91.236416389128,216,143,0.849499174773717,0.999000999000999,0.822177822177822,0.822177822177822,1,0.997002997002997,0.801198801198801,0.801198801198801,1,0.00599400599400599,0.18981018981019,0.18981018981019,0.000999000999000999,0.003996003996004,0.184815184815185,0.184815184815185,0.000999000999000999,0.971602299147434,0.0283977008525665,0.00389516768815926,0.971602299147434,0.0283977008525665,0.00389516768815926,0.967924811114086,0.00378497255160281,0.0282902163343109
"Buteo jamaicensis",127629.254976838,325198.216573145,213651.267179529,336515.814938685,86763.3252945253,11317.5983655396,86022.0122026912,83.5039113612771,516,573,0.959200078108956,1,0.53046953046953,0.53046953046953,1,1,0.525474525474525,0.525474525474525,1,0.001998001998002,0.461538461538462,0.461538461538462,0.001998001998002,0.001998001998002,0.483516483516484,0.483516483516484,0.001998001998002,0.998487870572164,0.00151212942783596,0.00138008784827458,0.998487870572164,0.00151212942783596,0.00138008784827458,0.997111950439798,0.00137800385254311,0.00151004570765886
"Buteo lineatus",800982.373549676,-232739.278798823,752737.826330721,-56622.6898104125,182605.008839503,176116.588988411,-48244.5472189551,-10.1552745202018,154,266,0.81912850027977,0.988011988011988,0.969030969030969,0.969030969030969,1,0.979020979020979,0.959040959040959,0.959040959040959,1,0.012987012987013,0.038961038961039,0.038961038961039,0.000999000999000999,0.014985014985015,0.046953046953047,0.046953046953047,0.000999000999000999,0.952303456582892,0.0476965434171085,0,0.952303456582892,0.0476965434171085,0,0.952303456582892,0,0.0476965434171085
"Buteo platypterus",1103703.65345735,314416.25465184,1107009.45953126,302853.019760449,12026.502191071,-11563.2348913911,3305.80607391777,171.742264343439,118,153,0.76987745833769,0.992007992007992,0.978021978021978,0.978021978021978,1,0.985014985014985,0.975024975024975,0.975024975024975,1,0.011988011988012,0.022977022977023,0.022977022977023,0.001998001998002,0.00699300699300699,0.020979020979021,0.020979020979021,0.000999000999000999,0.891011596982668,0.108988403017332,0,0.891011596982668,0.108988403017332,0,0.891011596982668,0,0.108988403017332
"Buteo regalis",-984973.443469952,681698.826558685,-987946.453083336,693931.276522136,12588.5510790397,12232.4499634505,-2973.00961338356,-21.2126994743346,34,32,0.768353352415394,0.999000999000999,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.003996003996004,0.003996003996004,0.003996003996004,0.000999000999000999,1,0,0.151441826259421,1,0,0.151441826259421,0.848558173740579,0.151441826259421,0
"Buteo swainsoni",-744105.827496929,411688.877493542,-899610.517466937,376311.173447692,159478.182038247,-35377.7040458507,-155504.689970009,-107.848761233602,94,92,0.877051685168618,1,1,1,0.998001998001998,1,0.999000999000999,0.999000999000999,0.998001998001998,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.002997002997003,0.999485670914916,0.000514329085084398,0.0837583059093238,0.999485670914916,0.000514329085084398,0.0837583059093238,0.915809896817808,0.0837188331279551,0.000471270054237363
"Calamospiza melanocorys",-653835.492103596,742873.603623364,-760812.552907515,638337.840931675,149572.113777196,-104535.762691689,-106977.060803919,-138.942457272752,58,37,0.757901613156501,0.997002997002997,0.995004995004995,0.995004995004995,0.996003996003996,0.997002997002997,0.998001998001998,0.998001998001998,0.998001998001998,0.00799200799200799,0.00699300699300699,0.00699300699300699,0.00799200799200799,0.00699300699300699,0.002997002997003,0.002997002997003,0.00699300699300699,0.976252399926664,0.0237476000733362,0.201026932691315,0.976252399926664,0.0237476000733362,0.201026932691315,0.783740880671236,0.197194413319639,0.0190647060091252
"Callipepla californica",-2044178.46125152,750085.997043305,-1982892.27705385,772822.830119307,65367.8816532764,22736.8330760018,61286.1841976703,54.9023242870105,48,55,0.887410865672077,0.998001998001998,0.993006993006993,0.993006993006993,1,0.998001998001998,0.996003996003996,0.996003996003996,1,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.933932366105492,0.0660676338945078,0.00270444358772969,0.933932366105492,0.0660676338945078,0.00270444358772969,0.931573048628562,0.00252621877402994,0.0659007325974078
"Calypte anna",-2178108.88952002,383043.860527503,-2118355.6846767,652050.36942489,275562.964344281,269006.508897388,59753.2048433144,-2.8694318985181,20,29,0.486984324406485,0.999000999000999,0.998001998001998,0.998001998001998,1,0.995004995004995,0.995004995004995,0.995004995004995,1,0.003996003996004,0.003996003996004,0.003996003996004,0.002997002997003,0.00599400599400599,0.00699300699300699,0.00699300699300699,0.001998001998002,0.518676755437419,0.481323244562581,0,0.518676755437419,0.481323244562581,0,0.518676755437419,0,0.481323244562581
"Cardellina canadensis",1472679.80640113,827040.78140143,1354016.45911851,840729.768787681,119450.317554945,13688.9873862512,-118663.347282623,-72.3738160778969,59,39,0.817796651990223,1,0.999000999000999,0.999000999000999,1,1,1,1,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.988909237917328,0.0110907620826719,0.0987987948445931,0.988909237917328,0.0110907620826719,0.0987987948445931,0.892183810915431,0.097810216846193,0.0100059722383763
"Cardinalis cardinalis",908100.645302786,144606.86103936,919271.209342249,175559.447741661,32906.5969757313,30952.586702301,11170.5640394631,26.6221918480452,491,512,0.957696201404306,1,0.925074925074925,0.925074925074925,1,1,0.933066933066933,0.933066933066933,1,0.001998001998002,0.0869130869130869,0.0869130869130869,0.000999000999000999,0.000999000999000999,0.0779220779220779,0.0779220779220779,0.000999000999000999,0.996449389769699,0.00355061023030068,0,0.996449389769699,0.00355061023030068,0,0.996449389769699,0,0.00355061023030068
"Cathartes aura",487060.487300721,110008.575564768,408765.449252953,240693.900892703,152344.239270704,130685.325327935,-78295.0380477684,-27.9766897728918,408,581,0.862227583062189,0.981018981018981,0.447552447552448,0.447552447552448,1,0.983016983016983,0.462537462537463,0.462537462537463,1,0.011988011988012,0.56043956043956,0.56043956043956,0.001998001998002,0.016983016983017,0.53946053946054,0.53946053946054,0.003996003996004,0.986738420638465,0.0132615793615353,0.000631382270788245,0.986738420638465,0.0132615793615353,0.000631382270788245,0.986123668431585,0.000623014361274524,0.0132533172071399
"Catharus fuscescens",1088807.84516382,807690.214651319,1170338.70544605,812771.435373224,81689.0444452987,5081.22072190547,81530.8602822346,94.5953457311293,163,152,0.899046603513137,1,1,1,1,1,1,1,1,0.000999000999000999,0.012987012987013,0.012987012987013,0.000999000999000999,0.001998001998002,0.023976023976024,0.023976023976024,0.001998001998002,1,0,0.0349867171979654,1,0,0.0349867171979654,0.965013282802035,0.0349867171979654,0
"Catharus guttatus",332603.456150648,812165.261539485,358415.899893946,835806.349895575,35002.6186257741,23641.08835609,25812.4437432981,50.1356029085828,145,131,0.958885603506593,1,0.806193806193806,0.806193806193806,1,1,0.824175824175824,0.824175824175824,1,0.000999000999000999,0.195804195804196,0.195804195804196,0.000999000999000999,0.001998001998002,0.190809190809191,0.190809190809191,0.001998001998002,0.996685944394613,0.0033140556053875,0.00157444124421348,0.996685944394613,0.0033140556053875,0.00157444124421348,0.995121913269249,0.00156923164629739,0.00330885508445393
"Catharus ustulatus",-796308.084496024,1015737.26180679,-870045.788993404,1078722.60916269,96976.3014663182,62985.3473558991,-73737.7044973802,-55.5051820430293,71,63,0.844065444657642,0.998001998001998,0.983016983016983,0.983016983016983,1,0.999000999000999,0.976023976023976,0.976023976023976,1,0.001998001998002,0.016983016983017,0.016983016983017,0.000999000999000999,0.000999000999000999,0.011988011988012,0.011988011988012,0.000999000999000999,0.887105943241388,0.112894056758612,0,0.887105943241388,0.112894056758612,0,0.887105943241388,0,0.112894056758612
"Catherpes mexicanus",-1269994.34299449,99016.4006385825,-1383325.53016799,189132.248225107,144792.347768769,90115.8475865247,-113331.187173498,-60.7560981981666,25,24,0.869215589698666,1,0.99000999000999,0.99000999000999,1,1,0.995004995004995,0.995004995004995,1,0.000999000999000999,0.010989010989011,0.010989010989011,0.000999000999000999,0.001998001998002,0.010989010989011,0.010989010989011,0.001998001998002,0.983742949509295,0.016257050490705,0.0930440053061606,0.983742949509295,0.016257050490705,0.0930440053061606,0.893563187820293,0.0916700462595286,0.0147667659201786
"Certhia americana",462179.264087888,790008.691160924,137718.468901862,851162.024673136,330173.496532359,61153.3335122115,-324460.795186025,-75.6590215853203,87,112,0.720881055995808,0.997002997002997,0.891108891108891,0.891108891108891,1,0.996003996003996,0.888111888111888,0.888111888111888,1,0.001998001998002,0.114885114885115,0.114885114885115,0.000999000999000999,0.004995004995005,0.0999000999000999,0.0999000999000999,0.000999000999000999,0.838118173468175,0.161881826531825,0,0.838118173468175,0.161881826531825,0,0.838118173468175,0,0.161881826531825
"Chaetura pelagica",931760.072446519,216133.791834854,946588.52654953,207869.668779882,16975.8293156127,-8264.12305497134,14828.4541030111,125.167206626908,494,467,0.948714094441748,1,0.935064935064935,0.935064935064935,1,1,0.952047952047952,0.952047952047952,1,0.000999000999000999,0.0579420579420579,0.0579420579420579,0.000999000999000999,0.003996003996004,0.0559440559440559,0.0559440559440559,0.003996003996004,0.988615878370517,0.0113841216294828,0,0.988615878370517,0.0113841216294828,0,0.988615878370517,0,0.0113841216294828
"Chamaea fasciata",-2169910.83035965,500056.175139574,-2166799.36336779,507098.835005561,7699.36911892227,7042.65986598691,3111.46699185949,8.48764636586528,25,22,0.9048299838065,1,0.999000999000999,0.999000999000999,1,0.999000999000999,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.94813027901888,0.0518697209811199,0.0019816682389114,0.94813027901888,0.0518697209811199,0.0019816682389114,0.946348673193604,0.00187907280750495,0.0517722539988914
"Charadrius vociferus",369667.776548144,341442.579751996,311578.184914257,337315.281278667,58236.0305041447,-4127.29847332876,-58089.5916338868,-91.3680068412224,641,573,0.943827886143914,1,0.898101898101898,0.898101898101898,1,1,0.898101898101898,0.898101898101898,1,0.000999000999000999,0.0849150849150849,0.0849150849150849,0.000999000999000999,0.000999000999000999,0.0859140859140859,0.0859140859140859,0.000999000999000999,0.999633394202775,0.000366605797224537,0.00100290144150129,0.999633394202775,0.000366605797224537,0.00100290144150129,0.998631227596983,0.00100253414062,0.00036623826239667
"Chondestes grammacus",-686900.004234914,214040.823476244,-595809.772823876,250725.397540907,98199.7364193117,36684.5740646627,91090.2314110387,63.6346525463044,184,187,0.926269161355172,0.997002997002997,0.91008991008991,0.91008991008991,1,0.997002997002997,0.887112887112887,0.887112887112887,1,0.004995004995005,0.103896103896104,0.103896103896104,0.000999000999000999,0.002997002997003,0.118881118881119,0.118881118881119,0.000999000999000999,0.994276284896209,0.00572371510379077,0.00739114064742827,0.994276284896209,0.00572371510379077,0.00739114064742827,0.986969202550434,0.00734914676813223,0.00568165068143404
"Chordeiles minor",-397017.091933923,238843.870795139,-480051.97214294,217166.398690002,85817.8543672287,-21677.4721051366,-83034.8802090175,-107.11764767646,261,206,0.931461135839861,1,0.784215784215784,0.784215784215784,1,1,0.76023976023976,0.76023976023976,1,0.000999000999000999,0.225774225774226,0.225774225774226,0.000999000999000999,0.000999000999000999,0.215784215784216,0.215784215784216,0.000999000999000999,0.99897594374902,0.00102405625097978,0.014852141866078,0.99897594374902,0.00102405625097978,0.014852141866078,0.984153979731463,0.0148371581020581,0.0010088621664786
"Circus hudsonius",-443761.65793996,730101.2771641,-655132.46528677,768605.920557283,214849.309427046,38504.6433931831,-211370.80734681,-82.9428852732018,128,126,0.860728883314023,0.998001998001998,1,1,1,0.999000999000999,1,1,1,0.001998001998002,0.00999000999000999,0.00999000999000999,0.001998001998002,0.002997002997003,0.00699300699300699,0.00699300699300699,0.000999000999000999,1,0,0.0591047074214643,1,0,0.0591047074214643,0.940895292578536,0.0591047074214643,0
"Cistothorus palustris",-207221.073785029,778607.551124242,-326891.161004585,841277.935888459,135087.034543034,62670.3847642168,-119670.087219555,-63.9483847972303,51,69,0.912877255825202,1,0.858141858141858,0.858141858141858,1,1,0.845154845154845,0.845154845154845,1,0.000999000999000999,0.153846153846154,0.153846153846154,0.000999000999000999,0.000999000999000999,0.161838161838162,0.161838161838162,0.000999000999000999,0.994737204453734,0.00526279554626626,0.00897587633955232,0.994737204453734,0.00526279554626626,0.00897587633955232,0.985855136340301,0.00892905993026555,0.00521580372943291
"Coccothraustes vespertinus",-374168.33780841,980050.614802103,-1179409.07264203,1026829.09324109,806598.33069531,46778.4784389838,-805240.734833624,-88.9850754461915,73,33,0.769716127258595,1,0.978021978021978,0.978021978021978,1,1,0.982017982017982,0.982017982017982,1,0.000999000999000999,0.025974025974026,0.025974025974026,0.000999000999000999,0.000999000999000999,0.025974025974026,0.025974025974026,0.000999000999000999,0.997752595371028,0.00224740462897195,0.0859916165979297,0.997752595371028,0.00224740462897195,0.0859916165979297,0.912130513209971,0.0858149430613276,0.00205454372870095
"Coccyzus americanus",832448.841135968,87800.0188227841,860100.918460757,108419.236818427,34493.3258925248,20619.2179956433,27652.0773247881,59.5487827118964,415,418,0.960100733286093,1,0.977022977022977,0.977022977022977,1,1,0.99000999000999,0.99000999000999,1,0.000999000999000999,0.020979020979021,0.020979020979021,0.000999000999000999,0.000999000999000999,0.015984015984016,0.015984015984016,0.000999000999000999,0.999662198449132,0.000337801550868199,0.00834522874915465,0.999662198449132,0.000337801550868199,0.00834522874915465,0.991322583300496,0.00834243323552053,0.000334983463983225
"Coccyzus erythropthalmus",868771.878859873,661209.780840592,1004938.58997542,685255.773286571,138273.580154481,24045.9924459795,136166.71111555,86.4213065195841,202,105,0.83121891232207,1,1,1,1,0.998001998001998,1,1,1,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.997316667818779,0.00268333218122081,0.0427430736173089,0.997316667818779,0.00268333218122081,0.0427430736173089,0.954797797516086,0.0426332695268053,0.00256893295710887
"Colaptes auratus auratus",941311.767043621,312726.151510314,950759.684598123,400945.798381397,88724.1187061063,88219.646871083,9447.91755450168,13.0354813864775,503,443,0.908666838439803,1,0.965034965034965,0.965034965034965,1,1,0.955044955044955,0.955044955044955,1,0.001998001998002,0.03996003996004,0.03996003996004,0.001998001998002,0.000999000999000999,0.0549450549450549,0.0549450549450549,0.000999000999000999,0.999640820351464,0.000359179648535808,0.0073241994155932,0.999640820351464,0.000359179648535808,0.0073241994155932,0.992321862143712,0.00732158797314747,0.000356549883140889
