"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Baeolophus bicolor",0.251188528879656,0.496503496503497,0.662337662337662,0.662337662337662,0.685314685314685,0.49050949050949,0.678321678321678,0.678321678321678,0.709290709290709,0.503496503496504,0.327672327672328,0.327672327672328,0.318681318681319,0.504495504495505,0.325674325674326,0.325674325674326,0.30969030969031,0.962300977129005,0.0376990228709949,0.482508525142406,0.962300977129005,0.0376990228709949,0.482508525142406,-0.0539488647593308,0.0708624180584846,1.16883394038444,-1.78453592945981,2.22209379111883,0.507208729381571,0.47292090371267,0.0198703669057594,0,0
"Bartramia longicauda",0.284353614947873,0.648351648351648,1,1,0.734265734265734,0.651348651348651,1,1,0.746253746253746,0.371628371628372,0.181818181818182,0.181818181818182,0.292707292707293,0.358641358641359,0.152847152847153,0.152847152847153,0.270729270729271,1,0,0.608790282539603,1,0,0.606758931347189,2.11450577178224,0.37526208482609,0.0774018664915175,0.589059184332782,2.04829234258887,0.391209717460397,0.603624618639407,0,0.0051656639001959,0
"Bombycilla cedrorum",0.377976011287264,0.622377622377622,0.554445554445554,0.554445554445554,0.564435564435564,0.59040959040959,0.56043956043956,0.56043956043956,0.565434565434565,0.370629370629371,0.432567432567433,0.432567432567433,0.422577422577423,0.35964035964036,0.401598401598402,0.401598401598402,0.400599400599401,0.826645390204607,0.173354609795393,0.181600162093573,0.843046522160165,0.156953477839835,0.178735534236741,-1.34364668679374,-0.872056784438682,1.18429708988358,-0.315659241641791,2.58845088106227,0.698516612149464,0.15202135858848,0.13004574329402,0.00297712029184008,0.0164391656761956
"Bonasa umbellus",0.43973162635972,0.964035964035964,1,1,0.988011988011988,0.965034965034965,1,1,0.993006993006993,0.032967032967033,0.0629370629370629,0.0629370629370629,0.01998001998002,0.032967032967033,0.042957042957043,0.042957042957043,0.004995004995005,1,0,0.307342353044601,1,0,0.29367998463239,-1.07166787309107,-1.11800096045902,-1.35370857030025,-1.32709375115639,0.351093648481217,0.692657646955399,0.287999324226282,0,0.0193430288183182,0
"Botaurus lentiginosus",0.695705426541253,0.985014985014985,0.924075924075924,0.924075924075924,0.999000999000999,0.984015984015984,0.934065934065934,0.934065934065934,1,0.021978021978022,0.0649350649350649,0.0649350649350649,0.000999000999000999,0.018981018981019,0.0699300699300699,0.0699300699300699,0.000999000999000999,0.945156180546326,0.0548438194536741,0.0321975226185482,0.945468432217403,0.0545315677825974,0.0283987522989997,3.19605785059387,-0.0927931855752001,2.32814451432999,0.155175414621305,0.902641670846252,0.916342602993011,0.026783607642533,0.0528516839531084,0.00370191226028294,0.000320193151064248
"Branta canadensis",0.501670290856884,0.969030969030969,0.737262737262737,0.737262737262737,0.892107892107892,0.972027972027972,0.724275724275724,0.724275724275724,0.901098901098901,0.030969030969031,0.276723276723277,0.276723276723277,0.10989010989011,0.038961038961039,0.292707292707293,0.292707292707293,0.134865134865135,0.803821776207762,0.196178223792238,0.0471933905285476,0.816334912832049,0.183665087167951,0.0471080221485077,1.46815068810944,0.402368553819911,-0.297179672598429,0.746302085369868,1.79852204783855,0.773043784482014,0.0382168856151504,0.173925127824029,7.26863232348232e-05,0.0147415157555711
"Bubo virginianus",0.589399663877276,0.991008991008991,0.704295704295704,0.704295704295704,0.999000999000999,0.986013986013986,0.929070929070929,0.929070929070929,0.998001998001998,0.018981018981019,0.312687312687313,0.312687312687313,0.003996003996004,0.016983016983017,0.0589410589410589,0.0589410589410589,0.002997002997003,0.89237599987465,0.10762400012535,0.00340843911515275,0.923117259741017,0.0768827402589833,0.00308918227734075,-0.672205783342037,-0.436292397881307,0.273031597894706,-0.488675150560395,0.946687730809656,0.889660744730357,0.00275684058855441,0.0740962810888265,0.000285884837358815,0.0332002487549037
"Buteo jamaicensis",0.614769376940993,0.906093906093906,0.511488511488511,0.511488511488511,0.967032967032967,0.908091908091908,0.674325674325674,0.674325674325674,0.951048951048951,0.0979020979020979,0.48951048951049,0.48951048951049,0.033966033966034,0.121878121878122,0.323676323676324,0.323676323676324,0.050949050949051,0.958290878181617,0.0417091218183828,0.0327501145330662,0.978170784123482,0.021829215876518,0.0314630868557096,0.512749564407477,-0.0333322816094768,-0.281429120347084,1.07518865272357,1.36364894499028,0.928174608740393,0.0301519105113474,0.0207134829971971,0.00127515420032991,0.0196848435507322
"Buteo lineatus",0.637946438751227,0.992007992007992,0.894105894105894,0.894105894105894,0.996003996003996,0.991008991008991,1,1,0.997002997002997,0.00799200799200799,0.0789210789210789,0.0789210789210789,0.004995004995005,0.00999000999000999,0.000999000999000999,0.000999000999000999,0.004995004995005,0.922105172363586,0.0778948276364143,0.0415938681828416,0.94254880658164,0.0574511934183599,0.0415938681828416,-2.24908085002499,0.477206065057689,-0.859738628772382,1.08109029179727,1.51490856722773,0.886623865878932,0.0384785895883284,0.0540423995577279,0,0.0208551449750112
"Buteo platypterus",0.608652997125462,0.999000999000999,0.942057942057942,0.942057942057942,0.925074925074925,0.999000999000999,0.994005994005994,0.994005994005994,0.939060939060939,0.003996003996004,0.0559440559440559,0.0559440559440559,0.0839160839160839,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.0649350649350649,0.95258476169888,0.0474152383011197,0.170860842586956,0.976929016827593,0.0230709831724068,0.146925966547851,0.568494020475433,-0.611911375630746,-0.917651303770595,-1.14954302724977,1.58040365653871,0.796276285403979,0.137143622105893,0.018804720163598,0.0269451630392034,0.0208302092873257
"Buteo swainsoni",0.476510917877556,0.838161838161838,0.786213786213786,0.786213786213786,0.915084915084915,0.834165834165834,0.82017982017982,0.82017982017982,0.916083916083916,0.164835164835165,0.230769230769231,0.230769230769231,0.0779220779220779,0.15984015984016,0.185814185814186,0.185814185814186,0.0949050949050949,0.7034350691153,0.2965649308847,0.0278903221227967,0.722906513119938,0.277093486880062,0.0278903221227967,1.23560953195856,0.846678704624635,-2.22997766981392,1.64950799751246,3.55736272069746,0.689519253150256,0.0197826588067978,0.264295992163293,0,0.0264020958796532
"Calamospiza melanocorys",0.525398047064682,0.975024975024975,0.951048951048951,0.951048951048951,0.935064935064935,0.981018981018981,0.961038961038961,0.961038961038961,0.935064935064935,0.017982017982018,0.028971028971029,0.028971028971029,0.0539460539460539,0.016983016983017,0.036963036963037,0.036963036963037,0.0529470529470529,0.897823991277764,0.102176008722237,0.477976571792064,0.897823991277764,0.102176008722237,0.477976571792064,-2.64030155082571,1.13820087391703,-2.26543974277936,1.79008114452241,0.751976902794448,0.49274995104432,0.451173107612051,0.056076941343629,0,0
"Cardellina canadensis",0.503145531503433,0.969030969030969,0.967032967032967,0.967032967032967,0.967032967032967,0.977022977022977,0.985014985014985,0.985014985014985,0.978021978021978,0.024975024975025,0.020979020979021,0.020979020979021,0.021978021978022,0.023976023976024,0.014985014985015,0.014985014985015,0.016983016983017,0.771176819104265,0.228823180895734,0.2008367527758,0.839881531435074,0.160118468564926,0.170971734548597,-0.803430892572684,-1.96164697697343,0.146459575120741,-1.24093548491107,1.19235772962881,0.64598303486661,0.133222043882876,0.123152861910216,0.0291191742868696,0.0685228850534288
"Cardinalis cardinalis",0.222197789277743,0.586413586413586,0.878121878121878,0.878121878121878,0.638361638361638,0.579420579420579,0.899100899100899,0.899100899100899,0.625374625374625,0.42957042957043,0.0989010989010989,0.0989010989010989,0.376623376623377,0.3996003996004,0.107892107892108,0.107892107892108,0.34965034965035,0.983413966006773,0.0165860339932271,0.63433322028841,0.983413966006773,0.0165860339932271,0.63433322028841,0.238302206454032,-0.0371907949850223,3.52971713676651,-1.46481422749973,3.58769019127195,0.363425443459287,0.630445106515008,0.00612945002570552,0,0
"Cathartes aura",0.42027982977922,0.696303696303696,0.774225774225774,0.774225774225774,0.782217782217782,0.681318681318681,0.832167832167832,0.832167832167832,0.762237762237762,0.300699300699301,0.220779220779221,0.220779220779221,0.240759240759241,0.30969030969031,0.177822177822178,0.177822177822178,0.192807192807193,0.927700787777026,0.0722992122229741,0.103265569620878,0.939211703122098,0.0607882968779018,0.103156396356595,-0.67490841867781,-0.0414913042648175,0.505050811521659,0.786566385449848,1.4415211834824,0.838158948402686,0.0964063927534377,0.05424789194705,0.000113779002481801,0.011072987894345
"Catharus fuscescens",0.290127071416993,0.817182817182817,0.897102897102897,0.897102897102897,0.844155844155844,0.816183816183816,0.896103896103896,0.896103896103896,0.846153846153846,0.185814185814186,0.117882117882118,0.117882117882118,0.15984015984016,0.204795204795205,0.110889110889111,0.110889110889111,0.160839160839161,0.951164049233691,0.0488359507663089,0.45567088650725,0.951164049233691,0.0488359507663089,0.453052605179582,-0.60740054223284,-1.31740494116149,-1.73327709614766,0.0644996132965018,1.78248652513472,0.529529978376424,0.438625247137151,0.0271878441727375,0.0046569303136873,0
"Catharus guttatus",0.289963263785851,0.877122877122877,0.521478521478521,0.521478521478521,0.925074925074925,0.87012987012987,0.87012987012987,0.87012987012987,1,0.125874125874126,0.503496503496504,0.503496503496504,0.0649350649350649,0.115884115884116,0.128871128871129,0.128871128871129,0.000999000999000999,0.95871228773544,0.0412877122645602,0.294726531380219,0.994669158629024,0.00533084137097568,0.248249630123124,1.32190829436777,-0.774624895976537,-0.115204881335565,-1.35715547443597,1.55068892903136,0.684483536139277,0.226036183659974,0.00366842896509661,0.0600024486849959,0.0258094025506562
