species,centroid_hist_X,centroid_hist_Y,centroid_rec_X,centroid_rec_Y,Eucl_distance,NS_shift,EW_shift,shift_direction,n_routes_hist,n_routes_rec,D,shift_p_D_NA,shift_p_E_NA,shift_p_S_NA,shift_p_U_NA,shift_p_D_A,shift_p_E_A,shift_p_S_A,shift_p_U_A,cons_p_D_NA,cons_p_E_NA,cons_p_S_NA,cons_p_U_NA,cons_p_D_A,cons_p_E_A,cons_p_S_A,cons_p_U_A,rS_NA,rE_NA,rU_NA,rS_A,rE_A,rU_A,range_stability_std,range_unfilling_std,range_expansion_std
Larus californicus,-1402878.922,874626.2822,-1287608.993,847853.8301,118338.1629,-26772.45211,115269.9293,92.31952006,33,23,0.797256498,0.992007992,0.873126873,0.873126873,1,0.99000999,0.878121878,0.878121878,0.997002997,0.010989011,0.134865135,0.134865135,0.000999001,0.003996004,0.112887113,0.112887113,0.000999001,0.872520164,0.127479836,0.006567448,0.872520164,0.127479836,0.006567448,0.867516233,0.005735032,0.126748735
Larus delawarensis,-45271.38086,803941.1242,160483.8632,860680.5438,213435.1944,56739.41963,205755.244,74.1468744,81,60,0.586700096,1,1,1,1,1,1,1,1,0.002997003,1,1,0.002997003,0.000999001,1,1,0.000999001,1,0,0.225283656,1,0,0.124676276,0.774716344,0.225283656,0
Leiothlypis celata,-1894298.663,854242.81,-1931750.497,852879.6637,37476.63312,-1363.146358,-37451.83389,-106.126883,54,57,0.903834956,1,0.888111888,0.888111888,1,1,0.897102897,0.897102897,1,0.001998002,0.093906094,0.093906094,0.001998002,0.000999001,0.094905095,0.094905095,0.000999001,0.979443043,0.020556957,0.028903775,0.980344601,0.019655399,0.02800934,0.951698916,0.028326432,0.019974652
Leiothlypis ruficapilla,242982.9933,932302.0756,-78221.76362,978204.0129,324468.0011,45901.93733,-321204.757,-79.71853692,96,75,0.880886376,1,0.998001998,0.998001998,1,1,1,1,1,0.001998002,0.003996004,0.003996004,0.001998002,0.000999001,0.000999001,0.000999001,0.000999001,0.963378969,0.036621031,0.056049373,0.96635127,0.03364873,0.056049373,0.911252606,0.054107848,0.034639546
Limnothlypis swainsonii,927962.6158,-526344.2022,870337.0644,-507295.0145,60692.46836,19049.18768,-57625.55132,-65.9752233,23,38,0.778252678,0.988011988,0.964035964,0.964035964,1,0.99000999,0.962037962,0.962037962,1,0.008991009,0.03996004,0.03996004,0.000999001,0.013986014,0.048951049,0.048951049,0.000999001,0.925589377,0.074410623,0.074520466,0.925589377,0.074410623,0.074520466,0.861390535,0.06935996,0.069249505
Loxia curvirostra,-1601078.293,1006963.43,-1031492.729,957051.9081,571768.2003,-49911.52149,569585.5642,82.28729405,50,65,0.617960094,0.994005994,0.959040959,0.959040959,1,0.991008991,0.975024975,0.975024975,1,0.00999001,0.041958042,0.041958042,0.002997003,0.00999001,0.025974026,0.025974026,0.000999001,0.695570819,0.304429181,0.006553683,0.712512349,0.287487651,0.000401452,0.692393685,0.004567664,0.303038651
Mareca americana,-811295.0204,976957.8401,-842488.5756,1060503.894,89179.48785,83546.05414,-31193.55525,-26.65260857,21,23,0.785315105,0.997002997,0.997002997,0.997002997,0.998001998,0.999000999,0.998001998,0.998001998,1,0.005994006,0.002997003,0.002997003,0.001998002,0.004995005,0.005994006,0.005994006,0.000999001,0.9132771,0.0867229,0.08522648,0.9132771,0.0867229,0.064449957,0.841662508,0.078414965,0.079922527
Mareca strepera,-998359.2321,782910.3665,-1078144.853,881536.4431,126857.5903,98626.07664,-79785.62038,-46.63102859,42,48,0.810774999,0.996003996,0.758241758,0.758241758,0.994005994,0.993006993,0.788211788,0.788211788,0.991008991,0.000999001,0.228771229,0.228771229,0.007992008,0.004995005,0.213786214,0.213786214,0.008991009,0.98945145,0.01054855,0.096597784,0.990618611,0.009381389,0.095801944,0.894784387,0.095676309,0.009539304
Megaceryle alcyon,542698.1345,409903.0771,523218.9759,517131.2973,108983.1585,107228.2203,-19479.1586,-6.467188375,316,241,0.875157092,1,0.943056943,0.943056943,1,1,0.943056943,0.943056943,1,0.001998002,0.064935065,0.064935065,0.000999001,0.001998002,0.071928072,0.071928072,0.000999001,0.998206498,0.001793502,0.021724766,0.998206498,0.001793502,0.017480078,0.976558746,0.021686647,0.001754607
Megascops asio,898741.6502,-2581.563888,980044.1904,28795.60391,87147.17269,31377.1678,81302.54024,75.32663719,21,25,0.810090355,1,0.959040959,0.959040959,1,1,0.966033966,0.966033966,1,0.000999001,0.042957043,0.042957043,0.000999001,0.000999001,0.050949051,0.050949051,0.000999001,0.992658313,0.007341687,0.128797502,0.992658313,0.007341687,0.117153786,0.865624929,0.127972921,0.00640215
Melanerpes carolinus,903919.2363,59370.626,944207.0276,178357.2195,125622.1142,118986.5935,40287.7913,25.37615878,376,470,0.853858002,0.972027972,0.922077922,0.922077922,1,0.975024975,0.915084915,0.915084915,1,0.020979021,0.06993007,0.06993007,0.000999001,0.01998002,0.077922078,0.077922078,0.000999001,0.953914328,0.046085672,0,0.953914328,0.046085672,0,0.953914328,0,0.046085672
Melanerpes erythrocephalus,602516.4489,147195.6933,621274.5125,59116.57993,90054.4011,-88079.11334,18758.0636,172.0409403,298,267,0.878405384,0.995004995,0.871128871,0.871128871,1,0.995004995,0.894105894,0.894105894,1,0.003996004,0.100899101,0.100899101,0.000999001,0.003996004,0.111888112,0.111888112,0.000999001,0.993809559,0.006190441,0.011892109,0.993809559,0.006190441,0.011892109,0.982063364,0.011819362,0.006117274
Melanerpes formicivorus,-2103755.322,314314.0302,-2065094.794,344226.8896,48881.64859,29912.85942,38660.5278,38.08874088,22,25,0.723383233,0.987012987,0.967032967,0.967032967,1,0.978021978,0.957042957,0.957042957,1,0.022977023,0.043956044,0.043956044,0.003996004,0.023976024,0.03996004,0.03996004,0.003996004,0.826143113,0.173856887,0,0.833154555,0.166845445,0,0.826143113,0,0.173856887
Meleagris gallopavo,567065.1798,153066.6561,667489.746,328078.4645,201777.6662,175011.8084,100424.5663,34.29997408,138,411,0.786320662,0.973026973,0.802197802,0.802197802,1,0.972027972,0.854145854,0.854145854,1,0.021978022,0.172827173,0.172827173,0.001998002,0.010989011,0.162837163,0.162837163,0.000999001,0.95743303,0.04256697,0.001472797,0.961380033,0.038619967,0.000306225,0.956082865,0.001410193,0.042506942
Melospiza georgiana,1085724.097,812629.2028,1115694.658,826519.0644,33032.75267,13889.8616,29970.56045,73.4491441,121,116,0.925607055,1,0.977022977,0.977022977,1,1,0.982017982,0.982017982,1,0.000999001,0.035964036,0.035964036,0.000999001,0.000999001,0.018981019,0.018981019,0.000999001,0.980926783,0.019073217,0.0011607,0.982497849,0.017502151,0.0011607,0.979809913,0.001138587,0.019051501
Melospiza lincolnii,-537224.7969,960460.1652,-1032174.02,883956.2911,500826.8924,-76503.87403,-494949.2231,-102.6034798,27,29,0.684371301,0.993006993,0.83016983,0.83016983,1,0.994005994,0.821178821,0.821178821,1,0.010989011,0.16983017,0.16983017,0.000999001,0.008991009,0.176823177,0.176823177,0.000999001,0.965136184,0.034863816,0.209382443,0.965136184,0.034863816,0.092434462,0.768664765,0.203568597,0.027766638
Melospiza melodia,470519.0523,602761.0324,418560.6332,612489.1951,52861.27564,9728.162689,-51958.41907,-76.03911828,470,479,0.964661616,1,0.639360639,0.639360639,1,1,0.638361638,0.638361638,1,0.000999001,0.395604396,0.395604396,0.000999001,0.000999001,0.382617383,0.382617383,0.000999001,0.999655073,0.000344927,0.000997575,0.999655073,0.000344927,0.000954382,0.998658185,0.000997232,0.000344583
Melozone crissalis,-2172946.813,377944.9159,-2174003.297,360038.193,17937.8618,-17906.72297,-1056.484032,167.8513626,20,20,0.935314826,0.999000999,0.991008991,0.991008991,1,0.998001998,0.993006993,0.993006993,1,0.000999001,0.005994006,0.005994006,0.000999001,0.002997003,0.007992008,0.007992008,0.001998002,0.988099658,0.011900342,0.022503303,0.988099658,0.011900342,0.022503303,0.966122877,0.022241462,0.011635661
Mimus polyglottos,730945.2623,6775.52643,655096.376,-15704.66706,79110.1299,-22480.19349,-75848.8863,-101.2656584,419,411,0.957920243,1,0.573426573,0.573426573,1,1,0.599400599,0.599400599,1,0.000999001,0.397602398,0.397602398,0.000999001,0.000999001,0.388611389,0.388611389,0.000999001,0.986987708,0.013012292,0,0.987026084,0.012973916,0,0.986987708,0,0.013012292
Mniotilta varia,1240635.144,502223.5876,1173612.912,449850.5434,85058.30514,-52373.04426,-67022.23146,-118.5617541,184,184,0.922615988,1,0.968031968,0.968031968,1,1,0.965034965,0.965034965,1,0.001998002,0.03996004,0.03996004,0.001998002,0.000999001,0.036963037,0.036963037,0.000999001,0.994019955,0.005980045,0.00398787,0.994328609,0.005671391,0.00398787,0.990079544,0.003964117,0.005956339
Myadestes townsendi,-1659062.729,869939.113,-1576110.168,924210.2686,99128.63166,54271.1556,82952.56045,44.42840176,36,35,0.849433811,1,0.992007992,0.992007992,1,1,0.996003996,0.996003996,1,0.003996004,0.007992008,0.007992008,0.001998002,0.000999001,0.007992008,0.007992008,0.000999001,0.993330065,0.006669935,0.051706489,0.993501719,0.006498281,0.051706489,0.942293433,0.051379329,0.006327238
Myiarchus cinerascens,-1378194.396,-21354.75254,-1351655.213,17003.79506,46644.46786,38358.5476,26539.18251,25.72036272,68,76,0.947523722,0.993006993,0.878121878,0.878121878,1,0.996003996,0.889110889,0.889110889,1,0.003996004,0.120879121,0.120879121,0.000999001,0.003996004,0.115884116,0.115884116,0.001998002,0.962271629,0.037728371,0.00203358,0.962853172,0.037146828,0.00203358,0.960388457,0.001957007,0.037654536
Myiarchus crinitus,976668.2017,230605.5306,940638.6627,216923.6357,38539.8745,-13681.89486,-36029.53899,-103.6497357,488,479,0.954368075,1,0.968031968,0.968031968,1,1,0.966033966,0.966033966,1,0.001998002,0.02997003,0.02997003,0.001998002,0.000999001,0.027972028,0.027972028,0.000999001,0.997042481,0.002957519,0.004311126,0.997042481,0.002957519,0.004311126,0.992756762,0.004298431,0.002944807
Nucifraga columbiana,-1463335.962,786920.9024,-1450643.066,783377.1951,13178.29533,-3543.707265,12692.89591,94.55555264,33,32,0.897188414,1,0.999000999,0.999000999,1,1,1,1,1,0.000999001,0.001998002,0.001998002,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.96955734,0.03044266,0.024109368,0.96955734,0.03044266,0.024109368,0.946876888,0.023392584,0.029730528
Numenius americanus,-1329560.697,770639.2383,-1291518.265,742702.5954,47198.33317,-27936.64283,38042.43211,116.0522485,33,39,0.767047054,0.994005994,0.994005994,0.994005994,1,0.995004995,0.994005994,0.994005994,0.999000999,0.008991009,0.007992008,0.007992008,0.002997003,0.004995005,0.006993007,0.006993007,0.001998002,0.86535319,0.13464681,0.000819837,0.86535319,0.13464681,0.000819837,0.864739199,0.000709527,0.134551274
Nycticorax nycticorax,-216300.1018,362294.0638,-217089.04,44485.23301,317809.81,-317808.8308,-788.9381983,178.5578395,40,28,0.776358331,0.998001998,0.081918082,0.081918082,1,0.998001998,0.067932068,0.067932068,1,0.000999001,0.919080919,0.919080919,0.000999001,0.002997003,0.918081918,0.918081918,0.000999001,0.975836814,0.024163186,0.054265312,0.976879883,0.023120117,0.04442926,0.924094418,0.053023615,0.022881967
Oreoscoptes montanus,-1362479.482,695291.2382,-1348773.226,690861.1599,14404.41141,-4430.078379,13706.25673,97.68158945,48,51,0.907796553,0.998001998,0.996003996,0.996003996,1,1,0.997002997,0.997002997,1,0.002997003,0.004995005,0.004995005,0.001998002,0.001998002,0.005994006,0.005994006,0.001998002,0.964842318,0.035157682,0.015142052,0.964842318,0.035157682,0.015142052,0.95073876,0.014617475,0.034643766
Pandion haliaetus,-235817.0227,488201.8897,242760.8562,402880.8333,486123.9234,-85321.05637,478577.8789,98.05483398,63,114,0.799394966,0.995004995,0.961038961,0.961038961,1,0.994005994,0.984015984,0.984015984,1,0.006993007,0.038961039,0.038961039,0.000999001,0.007992008,0.007992008,0.007992008,0.000999001,0.976632775,0.023367225,0.019261368,0.98797727,0.01202273,0.019261368,0.958252786,0.018819754,0.02292746
Parkesia motacilla,1238521.439,173646.7671,1219232.363,208666.5939,39980.70411,35019.82685,-19289.07535,-20.56622441,130,153,0.921794369,0.999000999,0.968031968,0.968031968,1,1,0.962037962,0.962037962,1,0.002997003,0.034965035,0.034965035,0.001998002,0.003996004,0.045954046,0.045954046,0.001998002,0.989250697,0.010749303,0.011086232,0.989250697,0.010749303,0.011086232,0.97840023,0.01096837,0.0106314
Passerculus sandwichensis,195857.644,758918.4921,170731.8709,793423.1594,42683.44579,34504.66734,-25125.77315,-34.70916769,264,239,0.878370544,0.993006993,0.992007992,0.992007992,1,0.995004995,1,1,1,0.005994006,0.006993007,0.006993007,0.000999001,0.004995005,0.000999001,0.000999001,0.000999001,0.977870663,0.022129337,0,0.989820118,0.010179882,0,0.977870663,0,0.022129337
Passerina amoena,-1611792.724,773760.0467,-1610133.506,857708.3503,83964.69907,83948.30365,1659.217762,-11.0223164,72,87,0.865514179,1,0.972027972,0.972027972,1,1,0.975024975,0.975024975,1,0.001998002,0.023976024,0.023976024,0.000999001,0.001998002,0.031968032,0.031968032,0.000999001,0.98667885,0.01332115,0.037783697,0.986944179,0.013055821,0.03396757,0.949876569,0.037299148,0.012824283
Passerina caerulea,516105.873,-149342.3825,523584.4674,-123584.0024,26822.07149,25758.38007,7478.594455,20.01623173,261,286,0.937262677,1,0.939060939,0.939060939,1,1,0.924075924,0.924075924,1,0.000999001,0.066933067,0.066933067,0.000999001,0.000999001,0.07992008,0.07992008,0.000999001,0.997850144,0.002149856,0.012884018,0.997850144,0.002149856,0.012884018,0.985021109,0.012856675,0.002122216
Passerina ciris,168524.1647,-572295.7335,190884.9731,-498128.4473,77464.77972,74167.2862,22360.80843,18.06848254,51,64,0.868070479,0.995004995,0.934065934,0.934065934,1,0.993006993,0.942057942,0.942057942,1,0.005994006,0.05994006,0.05994006,0.000999001,0.010989011,0.062937063,0.062937063,0.000999001,0.888493671,0.111506329,0,0.890700391,0.109299609,0,0.888493671,0,0.111506329
Passerina cyanea,980041.805,276329.5735,951865.2493,274956.2678,28210.00283,-1373.305741,-28176.5557,-85.91532426,489,490,0.910671081,0.999000999,0.949050949,0.949050949,1,1,0.958041958,0.958041958,1,0.002997003,0.040959041,0.040959041,0.002997003,0.000999001,0.025974026,0.025974026,0.000999001,0.973555299,0.026444701,0,0.976557081,0.023442919,0,0.973555299,0,0.026444701
Patagioenas fasciata,-2025115.178,769374.4085,-2068392.124,864010.9025,104062.2895,94636.494,-43276.94647,-39.92765623,31,35,0.78340033,1,0.885114885,0.885114885,1,1,1,1,1,0.001998002,0.102897103,0.102897103,0.001998002,0.002997003,0.092907093,0.092907093,0.000999001,0.999813683,0.000186317,0.097477693,1,0,0.062616037,0.90237054,0.097461302,0.000168159
Pelecanus erythrorhynchos,-896239.5458,832984.3393,-906586.2236,821582.5834,15396.55087,-11401.7559,-10346.67778,-144.4483258,26,41,0.790244689,0.995004995,0.969030969,0.969030969,0.999000999,0.995004995,0.989010989,0.989010989,1,0.007992008,0.052947053,0.052947053,0.002997003,0.006993007,0.012987013,0.012987013,0.003996004,0.894620883,0.105379117,0.002388793,0.911861586,0.088138414,0.002388793,0.89270854,0.002137602,0.105153858
Perisoreus canadensis,-1033160.796,1099227.513,-857146.9035,1112825.648,176538.3799,13598.13464,176013.8924,77.20531804,21,22,0.825255953,1,0.945054945,0.945054945,1,1,0.972027972,0.972027972,1,0.000999001,0.058941059,0.058941059,0.000999001,0.000999001,0.023976024,0.023976024,0.000999001,0.965197792,0.034802208,0.092132283,0.976609616,0.023390384,0.085549006,0.879090639,0.089211926,0.031697436
Petrochelidon pyrrhonota,-252816.734,578398.6001,-129875.3193,405629.9668,212046.2028,-172768.6333,122941.4148,142.2443269,302,369,0.843938962,0.992007992,0.512487512,0.512487512,1,0.995004995,0.548451548,0.548451548,1,0.007992008,0.471528472,0.471528472,0.000999001,0.005994006,0.488511489,0.488511489,0.000999001,0.976664764,0.023335236,0.00492053,0.976717915,0.023282085,0.004823454,0.971970659,0.00480626,0.023223081
Peucaea cassinii,-539262.7138,-408798.7906,-614094.9092,-278055.1871,150644.4401,130743.6036,-74832.19537,-33.75050938,41,38,0.849279083,0.997002997,0.974025974,0.974025974,0.997002997,0.992007992,0.962037962,0.962037962,0.988011988,0.005994006,0.028971029,0.028971029,0.006993007,0.006993007,0.026973027,0.026973027,0.006993007,0.946705035,0.053294965,0.0698638,0.946705035,0.053294965,0.068553368,0.883855562,0.066387598,0.04975684
Phalacrocorax auritus,129808.7131,510405.6126,231149.4055,476594.1593,106832.3467,-33811.4533,101340.6923,109.1005565,69,96,0.825714214,0.996003996,0.728271728,0.728271728,1,0.99000999,0.838161838,0.838161838,1,0.011988012,0.284715285,0.284715285,0.000999001,0.00999001,0.148851149,0.148851149,0.000999001,0.980975263,0.019024737,0.010703407,0.996567303,0.003432697,0.009215214,0.970673144,0.010501916,0.018824941
Phalaropus tricolor,-1092387.01,926840.8577,-932390.3772,959293.5127,163254.7012,32452.65504,159996.6332,70.04446742,35,27,0.821111923,0.996003996,0.951048951,0.951048951,1,0.992007992,0.96003996,0.96003996,1,0.008991009,0.057942058,0.057942058,0.001998002,0.001998002,0.025974026,0.025974026,0.000999001,0.962847043,0.037152957,0.00403917,0.973275496,0.026724504,0.003891967,0.95910187,0.003889687,0.037008443
Pheucticus ludovicianus,1011029.271,645011.9694,994014.4878,648424.931,17353.70743,3412.961525,-17014.78343,-71.35843152,252,254,0.934459526,0.998001998,0.975024975,0.975024975,1,1,0.965034965,0.965034965,1,0.001998002,0.020979021,0.020979021,0.001998002,0.003996004,0.02997003,0.02997003,0.002997003,0.97920533,0.02079467,0,0.979778248,0.020221752,0,0.97920533,0,0.02079467
Pheucticus melanocephalus,-1603117.397,743876.7727,-1643609.553,762530.6379,44582.29907,18653.86513,-40492.15611,-77.33730043,100,106,0.89699899,1,1,1,1,1,1,1,1,0.001998002,0.090909091,0.090909091,0.001998002,0.000999001,0.088911089,0.088911089,0.000999001,1,0,0.043843277,1,0,0.040741547,0.956156723,0.043843277,0
Pica hudsonia,-1204707.718,778638.5747,-1248145.656,851815.3352,85098.13586,73176.7605,-43437.93791,-39.9539297,93,89,0.900300574,1,0.935064935,0.935064935,1,1,0.92007992,0.92007992,1,0.000999001,0.068931069,0.068931069,0.000999001,0.000999001,0.068931069,0.068931069,0.000999001,0.980966576,0.019033424,0.066182331,0.980966576,0.019033424,0.046157497,0.917199296,0.065004539,0.017796165
Pipilo chlorurus,-1390926.928,558889.7841,-1370901.74,613434.6892,58104.68859,54544.90509,20025.18826,10.14764138,44,46,0.897664514,0.998001998,0.993006993,0.993006993,0.998001998,0.999000999,0.996003996,0.996003996,0.999000999,0.003996004,0.007992008,0.007992008,0.003996004,0.005994006,0.008991009,0.008991009,0.005994006,0.961785875,0.038214125,0.024384757,0.961785875,0.038214125,0.024384757,0.939208154,0.023474789,0.037317057
Pipilo erythrophthalmus,1122050.659,207569.447,1043340.57,186446.7426,81495.07193,-21122.70438,-78710.08899,-96.99850159,396,400,0.918171375,1,0.963036963,0.963036963,1,1,0.94005994,0.94005994,1,0.000999001,0.045954046,0.045954046,0.000999001,0.000999001,0.050949051,0.050949051,0.000999001,0.997521472,0.002478528,0.014408012,0.997521472,0.002478528,0.014084586,0.983184281,0.014372815,0.002442905
Pipilo maculatus,-1615481.084,742895.4627,-1580602.978,720209.5254,41606.89943,-22685.93736,34878.10669,110.7502019,104,110,0.927542606,1,0.954045954,0.954045954,1,1,0.966033966,0.966033966,1,0.000999001,0.042957043,0.042957043,0.000999001,0.002997003,0.032967033,0.032967033,0.000999001,0.981718927,0.018281073,0.008002183,0.982727846,0.017272154,0.008002183,0.974005519,0.007857044,0.018137437
Piranga ludoviciana,-1657168.12,803612.5245,-1669834.245,817785.5936,19008.06689,14173.06911,-12666.12486,-54.49856647,93,97,0.940249123,1,0.966033966,0.966033966,1,1,0.964035964,0.964035964,1,0.001998002,0.040959041,0.040959041,0.001998002,0.000999001,0.027972028,0.027972028,0.000999001,0.993830928,0.006169072,0.003305188,0.993830928,0.006169072,0.003305188,0.990566328,0.003284865,0.006148807
Piranga olivacea,1208397.409,497300.7418,1226569.677,483788.5679,22645.31239,-13512.17387,18172.26817,134.936312,301,299,0.944307421,1,0.888111888,0.888111888,1,1,0.883116883,0.883116883,1,0.000999001,0.100899101,0.100899101,0.000999001,0.001998002,0.121878122,0.121878122,0.001998002,0.991120975,0.008879025,0.00326493,0.991120975,0.008879025,0.00326493,0.987913673,0.003236035,0.008850292
Piranga rubra,804422.7209,-290363.3714,688576.1485,-252264.5291,121950.6053,38098.84231,-115846.5724,-66.82170177,187,212,0.867259888,0.994005994,0.941058941,0.941058941,1,0.994005994,0.946053946,0.946053946,1,0.011988012,0.066933067,0.066933067,0.000999001,0.008991009,0.056943057,0.056943057,0.000999001,0.976014074,0.023985926,0.01144657,0.976014074,0.023985926,0.0109133,0.965107037,0.011175081,0.023717881
Podilymbus podiceps,-417894.1198,754316.9067,-656178.9512,782552.0198,239951.8337,28235.1131,-238284.8314,-86.27904901,50,47,0.884952992,0.999000999,0.875124875,0.875124875,1,0.999000999,0.939060939,0.939060939,1,0.002997003,0.110889111,0.110889111,0.000999001,0.000999001,0.067932068,0.067932068,0.000999001,0.981379387,0.018620613,0.064130709,0.985012334,0.014987666,0.06220442,0.919540904,0.063011801,0.017447294
Poecile atricapillus,523721.3946,728495.1572,533027.4227,741621.9112,16090.79951,13126.75399,9306.028076,39.48939944,324,309,0.956711756,1,1,1,1,1,1,1,1,0.000999001,0.005994006,0.005994006,0.000999001,0.001998002,0.000999001,0.000999001,0.001998002,0.993209451,0.006790549,0.000799576,0.995604338,0.004395662,0.000799576,0.992420693,0.000794151,0.006785156
Poecile carolinensis,898734.3009,-167927.3695,904307.9732,-149005.3506,19725.83646,18922.01894,5573.672325,22.82210303,248,252,0.953040373,1,1,1,1,1,1,1,1,0.000999001,0.003996004,0.003996004,0.000999001,0.002997003,0.013986014,0.013986014,0.002997003,1,0,0.019258155,1,0,0.019258155,0.980741845,0.019258155,0
Poecile gambeli,-1616990.902,757328.406,-1532991.067,723301.3282,90630.09613,-34027.07775,83999.83515,99.82299057,54,52,0.807193763,1,0.994005994,0.994005994,1,1,0.99000999,0.99000999,1,0.000999001,0.006993007,0.006993007,0.000999001,0.000999001,0.006993007,0.006993007,0.000999001,0.995766326,0.004233674,0.096051643,0.995766326,0.004233674,0.09549716,0.900487519,0.095683902,0.003828579
Poecile rufescens,-2008517.014,1016928.611,-2040528.416,1038850.396,38798.12523,21921.78471,-32011.40229,-71.05819394,31,29,0.902217557,1,0.991008991,0.991008991,1,1,0.994005994,0.994005994,1,0.000999001,0.010989011,0.010989011,0.000999001,0.000999001,0.007992008,0.007992008,0.000999001,0.999734357,0.000265643,0.071335288,0.999734357,0.000265643,0.071335288,0.928435612,0.07131769,0.000246698
Polioptila caerulea,831409.0896,29230.70553,765170.3726,50347.18468,69523.18558,21116.47916,-66238.71709,-66.99103242,303,370,0.913326755,0.998001998,0.988011988,0.988011988,1,0.995004995,0.981018981,0.981018981,1,0.001998002,0.010989011,0.010989011,0.000999001,0.002997003,0.010989011,0.010989011,0.000999001,0.987581038,0.012418962,0.001017266,0.987623083,0.012376917,0.001017266,0.986588869,0.001004645,0.012406486
Pooecetes gramineus,125003.4625,667339.3683,-69341.19973,694792.4354,196274.0906,27453.06712,-194344.6623,-80.99306271,277,220,0.862799922,0.999000999,1,1,1,0.999000999,1,1,1,0.004995005,0.025974026,0.025974026,0.002997003,0.001998002,0.018981019,0.018981019,0.000999001,1,0,0.036834903,1,0,0.031460801,0.963165097,0.036834903,0
Porzana carolina,-565161.5108,940486.2422,-731555.4143,978914.5722,170773.7324,38428.33007,-166393.9035,-81.23569223,57,60,0.815967671,1,0.886113886,0.886113886,1,1,0.89010989,0.89010989,1,0.002997003,0.118881119,0.118881119,0.002997003,0.001998002,0.124875125,0.124875125,0.000999001,0.998988144,0.001011856,0.102037618,0.998988144,0.001011856,0.082527634,0.897146401,0.101944896,0.000908703
Progne subis,718772.8706,50062.71832,665370.9563,-39614.31305,104373.054,-89677.03137,-53401.91433,-143.7332746,350,289,0.846405606,1,0.992007992,0.992007992,1,1,1,1,1,0.002997003,0.008991009,0.008991009,0.002997003,0.000999001,0.000999001,0.000999001,0.000999001,0.981481631,0.018518369,0.010019122,0.984377305,0.015622695,0.010019122,0.971828357,0.009835409,0.018336234
Protonotaria citrea,864771.0298,-324344.1227,930452.3714,-226263.5346,118041.6892,98080.5881,65681.34157,39.99471088,85,90,0.844011973,0.998001998,0.994005994,0.994005994,1,0.998001998,0.998001998,0.998001998,1,0.001998002,0.006993007,0.006993007,0.000999001,0.002997003,0.006993007,0.006993007,0.000999001,0.99599392,0.00400608,0.039829102,0.99599392,0.00400608,0.039829102,0.956476991,0.039675874,0.003847135
Psaltriparus minimus,-1863325.937,366502.1976,-1859693.587,340491.7394,26262.86163,-26010.4582,3632.349849,158.4933352,36,38,0.935513962,1,0.974025974,0.974025974,1,1,0.983016983,0.983016983,1,0.000999001,0.023976024,0.023976024,0.000999001,0.000999001,0.020979021,0.020979021,0.000999001,0.991785441,0.008214559,0.020149567,0.992100134,0.007899866,0.020149567,0.971962273,0.019987355,0.008050371
Quiscalus major,1305961.214,-727545.1183,1257461.532,-718794.4685,49282.7854,8750.649754,-48499.68109,-71.6367393,21,23,0.902264821,0.999000999,0.977022977,0.977022977,1,0.998001998,0.988011988,0.988011988,1,0.002997003,0.015984016,0.015984016,0.000999001,0.001998002,0.015984016,0.015984016,0.000999001,0.909294605,0.090705395,0.003311451,0.909294605,0.090705395,0.002037522,0.90655582,0.003011989,0.090432191
Quiscalus mexicanus,-306604.7623,-487234.8306,-532564.6986,-311011.053,286553.1584,176223.7776,-225959.9363,-54.4988894,37,46,0.581405226,0.963036963,0.945054945,0.945054945,1,0.953046953,0.956043956,0.956043956,1,0.037962038,0.055944056,0.055944056,0.00999001,0.033966034,0.023976024,0.023976024,0.000999001,0.638332782,0.361667218,0.008216752,0.681453696,0.318546304,0,0.634974733,0.005260655,0.359764611
Quiscalus quiscula,801824.8578,283359.0171,791254.1,294126.0943,15088.76647,10767.07727,-10570.75781,-39.2928653,570,556,0.950829257,1,0.96003996,0.96003996,1,1,0.974025974,0.974025974,1,0.001998002,0.041958042,0.041958042,0.001998002,0.000999001,0.048951049,0.048951049,0.000999001,0.98722924,0.01277076,0,0.98722924,0.01277076,0,0.98722924,0,0.01277076
Recurvirostra americana,-987328.5568,570549.1357,-988021.7969,583348.6503,12818.27435,12799.51466,-693.2400507,-10.50001689,27,20,0.799547418,0.995004995,0.743256743,0.743256743,1,0.993006993,0.727272727,0.727272727,1,0.002997003,0.275724276,0.275724276,0.000999001,0.002997003,0.265734266,0.265734266,0.000999001,0.870343479,0.129656521,0.010478067,0.873981941,0.126018059,0,0.862395569,0.009131923,0.128472508
Regulus calendula,-685147.626,927313.9066,-847324.7877,884802.5233,167656.3433,-42511.38324,-162177.1616,-109.8476265,53,44,0.883652759,1,1,1,1,1,0.999000999,0.999000999,1,0.000999001,0.003996004,0.003996004,0.000999001,0.002997003,0.004995005,0.004995005,0.000999001,0.98890288,0.01109712,0.056417233,0.98890288,0.01109712,0.055318764,0.933696274,0.055826115,0.010477611
Regulus satrapa,-576030.6318,1013256.057,-347003.0545,984270.9515,230854.4292,-28985.106,229027.5772,92.54361658,61,68,0.808090175,1,0.935064935,0.935064935,1,1,1,1,1,0.000999001,0.064935065,0.064935065,0.000999001,0.000999001,0.040959041,0.040959041,0.000999001,0.997649501,0.002350499,0.126978453,1,0,0.096939714,0.87122954,0.126717811,0.002052649
