"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","centroid_dist","centroid_NS_shift","centroid_EW_shift","n_cells_hist","n_cells_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","range_stability_NA","range_expansion_NA","range_unfilling_NA","range_stability_A","range_expansion_A","range_unfilling_A","range_stability_std","range_unfilling_std","range_expansion_std","range_abandonment_std","range_pioneering_std"
"Phasianus colchicus",4501201.55881029,3018149.10049625,4540729.06264301,3028479.11575235,40855.0214103108,10330.0152561027,39527.5038327193,1514,1674,0.89479092872674,1,0.938061938061938,0.938061938061938,1,1,0.934065934065934,0.934065934065934,1,0.001998001998002,0.0609390609390609,0.0609390609390609,0.001998001998002,0.001998001998002,0.0539460539460539,0.0539460539460539,0.001998001998002,0.996712669630575,0.0032873303694248,0.00352930708586941,0.996712669630575,0.0032873303694248,0.00352930708586941,0.99320648772312,0.00351774590038519,0.00327576637649455,0,0
"Phoenicurus phoenicurus",4565839.54394235,3307079.55907878,4610409.76259236,3276795.71031775,53885.2102741591,-30283.8487610244,44570.2186500104,1975,2086,0.947971248985205,1,0.887112887112887,0.887112887112887,1,1,0.875124875124875,0.875124875124875,1,0.000999000999000999,0.123876123876124,0.123876123876124,0.000999000999000999,0.001998001998002,0.113886113886114,0.113886113886114,0.001998001998002,0.995710951263428,0.00428904873657203,0.00285478219493098,0.995710951263428,0.00428904873657203,0.00285478219493098,0.992880570495999,0.00284257270027744,0.00427685680372329,0,0
"Phylloscopus bonelli",3918273.79744544,2352962.36598651,3680694.03994299,2325971.11863375,239108.06889058,-26991.2473527538,-237579.757502454,583,538,0.83344182743493,1,0.934065934065934,0.934065934065934,1,1,0.938061938061938,0.938061938061938,1,0.000999000999000999,0.0669330669330669,0.0669330669330669,0.000999000999000999,0.000999000999000999,0.0709290709290709,0.0709290709290709,0.000999000999000999,0.999094908840475,0.000905091159524957,0.105956712521628,0.999094908840475,0.000905091159524957,0.0652510740024057,0.893319766600444,0.062359070523722,0.000809268284949351,0.0435118945908848,0
"Phylloscopus trochilus",4599319.78808961,3589920.3075872,4599502.87455892,3603888.84476615,13969.7369901825,13968.5371789471,183.086469314061,1696,1695,0.965981194436062,1,1,1,1,1,1,1,1,0.000999000999000999,0.243756243756244,0.243756243756244,0.000999000999000999,0.000999000999000999,0.253746253746254,0.253746253746254,0.000999000999000999,1,0,0.012230725081954,1,0,0.012230725081954,0.987769274918046,0.012230725081954,0,0,0
"Pica pica",4574939.25418541,3136247.28910509,4590496.14248602,3123798.60964406,19924.5174074868,-12448.6794610303,15556.8883006135,2496,2543,0.985127207684857,1,1,1,1,1,1,1,1,0.001998001998002,0.124875124875125,0.124875124875125,0.001998001998002,0.000999000999000999,0.130869130869131,0.130869130869131,0.000999000999000999,1,0,7.77293342813786e-05,1,0,7.77293342813786e-05,0.999922270665719,7.77293342813786e-05,0,0,0
"Picus canus",4908817.89088584,3177475.44869401,5009071.56281401,3309479.88912976,165758.773613456,132004.440435748,100253.671928175,1010,1296,0.872665044099575,1,0.989010989010989,0.989010989010989,1,1,0.989010989010989,0.989010989010989,1,0.000999000999000999,0.011988011988012,0.011988011988012,0.000999000999000999,0.000999000999000999,0.014985014985015,0.014985014985015,0.000999000999000999,0.971583845145391,0.0284161548546091,0.0130924225773495,0.971583845145391,0.0284161548546091,0.0130924225773495,0.959220323662601,0.0127251204768027,0.0280545558605968,0,0
"Pluvialis apricaria",4439098.8259814,4409899.15192548,4448256.45944175,4446833.09099978,38052.3075008319,36933.9390742937,9157.63346035592,658,630,0.960567597905359,1,0.942057942057942,0.942057942057942,1,1,0.959040959040959,0.959040959040959,1,0.001998001998002,0.045954045954046,0.045954045954046,0.001998001998002,0.000999000999000999,0.0589410589410589,0.0589410589410589,0.000999000999000999,0.99990807456035,9.19254396495608e-05,0.00348138820455901,0.99990807456035,9.19254396495608e-05,0.00348138820455901,0.996427325268717,0.00348106929045785,9.16054408245849e-05,0,0
"Poecile lugubris",5405385.60753214,2224508.17038039,5374372.95581933,2210601.86413316,33987.7907446479,-13906.3062472325,-31012.6517128116,156,189,0.837675663994244,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.977762015027753,0.0222379849722467,0.0151127109067835,0.977762015027753,0.0222379849722467,0.0151127109067835,0.963309125666023,0.01478160241408,0.0219092719198967,0,0
"Poecile montanus",4687121.77951165,3568080.20483195,4741971.61797645,3536789.91749761,63147.3424704519,-31290.2873343383,54849.838464804,1471,1462,0.941327575130497,1,0.932067932067932,0.932067932067932,1,1,0.933066933066933,0.933066933066933,1,0.000999000999000999,0.0629370629370629,0.0629370629370629,0.000999000999000999,0.000999000999000999,0.0599400599400599,0.0599400599400599,0.000999000999000999,0.997255271057992,0.00274472894200748,0.0110267474655401,0.997255271057992,0.00274472894200748,0.0110267474655401,0.986288639478,0.0109968148559974,0.00271454566600233,0,0
"Poecile palustris",4633055.67653945,3056612.70157145,4670840.29628337,3024859.27661434,49355.4200235289,-31753.4249571068,37784.6197439162,1543,1584,0.954303898019517,1,0.998001998001998,0.998001998001998,1,1,1,1,1,0.002997002997003,0.003996003996004,0.003996003996004,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.994970776002557,0.00502922399744338,0,0.995004344876714,0.00499565512328634,0,0.994970776002557,0,0.00499548658279802,0,3.37374146453621e-05
"Porzana porzana",4879444.06998539,3264078.15136492,4899666.80377305,3447924.8463038,184955.578996142,183846.694938885,20222.7337876661,1003,994,0.871936596940373,0.999000999000999,0.929070929070929,0.929070929070929,1,1,0.919080919080919,0.919080919080919,1,0.000999000999000999,0.0949050949050949,0.0949050949050949,0.000999000999000999,0.000999000999000999,0.0729270729270729,0.0729270729270729,0.000999000999000999,0.997913875350041,0.0020861246499593,0.0221634283785363,0.997913875350041,0.0020861246499593,0.0221391740573835,0.975841801349437,0.0220934625044624,0.0020399832956944,2.47528504064079e-05,0
"Prunella modularis",4446277.36783106,3367061.84582438,4415234.02488227,3412107.3086637,54706.3329409377,45045.462839318,-31043.3429487925,1931,1839,0.956482913696763,1,0.949050949050949,0.949050949050949,1,1,0.948051948051948,0.948051948051948,1,0.003996003996004,0.0559440559440559,0.0559440559440559,0.003996003996004,0.001998001998002,0.03996003996004,0.03996003996004,0.001998001998002,0.997801818088079,0.00219818191192084,0.00150400273398302,0.997801818088079,0.00219818191192084,0.00150400273398302,0.996304415279439,0.00150070162380473,0.0021948830967562,0,0
"Ptyonoprogne rupestris",4171408.18216309,2149204.66884922,4129979.45445025,2165933.21359977,44678.6715265305,16728.5447505508,-41428.7277128375,568,684,0.92289068566488,1,0.848151848151848,0.848151848151848,1,1,0.873126873126873,0.873126873126873,1,0.000999000999000999,0.140859140859141,0.140859140859141,0.000999000999000999,0.000999000999000999,0.155844155844156,0.155844155844156,0.000999000999000999,0.963342124065411,0.036657875934589,0,0.963342124065411,0.036657875934589,0,0.963342124065411,0,0.036657875934589,0,0
"Pyrrhula pyrrhula",4456789.54726644,3390753.2388035,4447077.83412338,3409164.58391091,20815.7392575256,18411.3451074106,-9711.71314306185,1760,1759,0.963699245232767,1,0.95004995004995,0.95004995004995,1,1,0.949050949050949,0.949050949050949,1,0.000999000999000999,0.041958041958042,0.041958041958042,0.000999000999000999,0.001998001998002,0.048951048951049,0.048951048951049,0.001998001998002,0.987928400668407,0.0120715993315925,0,0.987928400668407,0.0120715993315925,0,0.987928400668407,0,0.0120715993315925,0,0
"Rallus aquaticus",4452936.51227488,2939735.00494131,4545851.75792448,3043094.19510496,138983.326573408,103359.190163644,92915.2456496041,1646,1839,0.917955307475307,1,0.607392607392607,0.607392607392607,1,1,0.611388611388611,0.611388611388611,1,0.001998001998002,0.404595404595405,0.404595404595405,0.001998001998002,0.000999000999000999,0.406593406593407,0.406593406593407,0.000999000999000999,0.999573360450143,0.000426639549856934,0.00100716361211053,0.999573360450143,0.000426639549856934,0.00100716361211053,0.998567055613963,0.00100673434886998,0.000426210037167507,0,0
"Regulus ignicapilla",4216809.20863213,2628131.16485018,4261237.01058039,2719957.56056977,102009.394355635,91826.3957195841,44427.8019482596,1045,1400,0.860854416736184,1,0.817182817182817,0.817182817182817,1,1,0.802197802197802,0.802197802197802,1,0.001998001998002,0.181818181818182,0.181818181818182,0.001998001998002,0.000999000999000999,0.172827172827173,0.172827172827173,0.000999000999000999,0.966392780720634,0.0336072192793662,0.00016396696805159,0.96649096490217,0.0335090350978297,0,0.966239648664749,0,0.0335003217575852,0.000158457367376887,0.000101572210289086
"Regulus regulus",4424743.41757111,3399599.703214,4456015.12882845,3382896.86031331,35452.8544115736,-16702.8429006916,31271.7112573497,1706,1798,0.955094195970028,1,0.785214785214785,0.785214785214785,1,1,0.855144855144855,0.855144855144855,1,0.000999000999000999,0.22977022977023,0.22977022977023,0.000999000999000999,0.001998001998002,0.180819180819181,0.180819180819181,0.001998001998002,0.995567595305726,0.0044324046942744,0.000406794656634473,0.997378969919847,0.00262103008015265,0.000406794656634473,0.995164398087212,0.000404992308321743,0.00261521036712174,5.42101086242752e-20,0.00181539923734411
"Remiz pendulinus",4810407.49019649,2859205.60331452,4988824.72888084,2915846.46022546,187192.141211525,56640.8569109393,178417.238684354,995,1174,0.843362060768963,0.999000999000999,0.939060939060939,0.939060939060939,1,0.999000999000999,0.933066933066933,0.933066933066933,1,0.003996003996004,0.0679320679320679,0.0679320679320679,0.001998001998002,0.001998001998002,0.051948051948052,0.051948051948052,0.000999000999000999,0.990007367328687,0.00999263267131332,0.00722463069678665,0.990007367328687,0.00999263267131332,0.00722463069678665,0.982925890160788,0.00715295400983412,0.00992115582937826,0,0
"Riparia riparia",4595716.75935406,3281251.05769854,4590289.77657014,3233456.37158615,48101.8103891949,-47794.686112382,-5426.98278391734,2037,2067,0.936046498879,1,1,1,1,1,1,1,1,0.000999000999000999,0.0959040959040959,0.0959040959040959,0.000999000999000999,0.001998001998002,0.0919080919080919,0.0919080919080919,0.001998001998002,1,0,0.00712012722957656,1,0,0.00712012722957656,0.992879872770423,0.00712012722957656,0,0,0
"Saxicola rubetra",4690412.72902302,3348083.1567963,4771040.31414124,3384062.47394324,88291.1022943855,35979.317146943,80627.5851182295,1989,1894,0.932194102109276,1,1,1,1,1,1,1,1,0.000999000999000999,0.0999000999000999,0.0999000999000999,0.000999000999000999,0.000999000999000999,0.104895104895105,0.104895104895105,0.000999000999000999,1,0,0.0107724290010696,1,0,0.0107724290010696,0.98922757099893,0.0107724290010696,0,0,0
"Scolopax rusticola",4497027.88037197,3500176.10000556,4604412.66851803,3527870.76664927,110898.545011565,27694.666643715,107384.788146066,1571,1541,0.92663000992017,1,0.792207792207792,0.792207792207792,1,1,0.957042957042957,0.957042957042957,1,0.000999000999000999,0.210789210789211,0.210789210789211,0.000999000999000999,0.001998001998002,0.047952047952048,0.047952047952048,0.000999000999000999,0.997650837085648,0.0023491629143521,0.000403876685437976,0.99968169215958,0.000318307840419439,0.000389886571513701,0.997248855334263,0.00038896558961241,0.000317533202810255,1.39627059813016e-05,0.00203068316733269
"Serinus serinus",4503517.9756311,2624842.53670169,4481854.86357311,2686181.96746924,65052.4111076945,61339.4307675525,-21663.1120579923,1642,1710,0.931271659614492,1,0.686313686313686,0.686313686313686,1,1,0.736263736263736,0.736263736263736,1,0.001998001998002,0.310689310689311,0.310689310689311,0.001998001998002,0.000999000999000999,0.304695304695305,0.304695304695305,0.000999000999000999,0.996256702577333,0.00374329742266739,0.00324718234483977,0.996655777299873,0.0033442227001269,0.00324718234483977,0.9930337458951,0.00323506649831839,0.00333206917639253,0,0.000399118430189548
"Sitta europaea",4618646.74459749,2939695.60597724,4556879.731942,2964214.50214344,66455.5499683176,24518.8961662021,-61767.0126554826,1871,1989,0.933184380421807,1,0.809190809190809,0.809190809190809,1,1,0.814185814185814,0.814185814185814,1,0.002997002997003,0.197802197802198,0.197802197802198,0.002997002997003,0.000999000999000999,0.215784215784216,0.215784215784216,0.000999000999000999,0.995687335676129,0.00431266432387143,0.000448236499735749,0.995687335676129,0.00431266432387143,0.000448236499735749,0.995242956167704,0.000446304268922591,0.00431073956337325,0,0
"Sitta neumayer",5333244.90878505,1992537.0020121,5313122.10727717,2003326.75270239,22832.9993755577,10789.7506902863,-20122.8015078837,90,102,0.928353858541404,1,0.999000999000999,0.999000999000999,1,1,1,1,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.996325716997031,0.00367428300296894,0.0137393985152003,0.996325716997031,0.00367428300296894,0.0137393985152003,0.982686409326426,0.0136896071615156,0.00362398351205806,0,0
"Somateria mollissima",4215679.36675048,4419317.90027566,4219157.19115701,4338345.50803788,81047.0453953228,-80972.3922377797,3477.82440653164,376,398,0.93600280784466,1,0.763236763236763,0.763236763236763,1,1,0.747252747252747,0.747252747252747,1,0.000999000999000999,0.243756243756244,0.243756243756244,0.000999000999000999,0.000999000999000999,0.23976023976024,0.23976023976024,0.000999000999000999,0.987027523663901,0.012972476336099,0.00550391076529034,0.987027523663901,0.012972476336099,0.00550391076529034,0.981665102503125,0.0054328993186233,0.0129019981782517,0,0
"Spinus spinus",4608691.08895809,3554117.47704314,4552804.87973938,3584356.4693609,63542.6237830254,30238.9923177627,-55886.2092187097,1410,1491,0.937089429638917,1,0.866133866133866,0.866133866133866,1,1,0.871128871128871,0.871128871128871,1,0.000999000999000999,0.132867132867133,0.132867132867133,0.000999000999000999,0.000999000999000999,0.106893106893107,0.106893106893107,0.000999000999000999,0.997178097803175,0.00282190219682523,0.00130499704403474,0.997183386217757,0.00281661378224327,0.00130499704403474,0.995880450736646,0.00130131926221385,0.00281293355041812,0,5.29645072229988e-06
"Sterna paradisaea",4359136.30693852,4511628.46053886,4374127.51065983,4524693.28625724,19885.3177008936,13064.8257183814,14991.2037213091,613,594,0.959998988929684,1,0.916083916083916,0.916083916083916,1,1,0.911088911088911,0.911088911088911,1,0.000999000999000999,0.0869130869130869,0.0869130869130869,0.000999000999000999,0.000999000999000999,0.0829170829170829,0.0829170829170829,0.000999000999000999,0.998548934541844,0.0014510654581558,0.000572104706357686,0.998548934541844,0.0014510654581558,0.000572104706357686,0.997978488480061,0.000571275019230299,0.00145023650070829,0,0
"Streptopelia decaocto",4625814.80337834,2997361.26242605,4548754.55241743,2884277.48165945,136843.793248455,-113083.780766596,-77060.2509609098,1965,2377,0.863498260718071,0.998001998001998,0.766233766233766,0.766233766233766,1,0.997002997002997,0.792207792207792,0.792207792207792,1,0.001998001998002,0.266733266733267,0.266733266733267,0.001998001998002,0.004995004995005,0.203796203796204,0.203796203796204,0.000999000999000999,0.998415105056113,0.00158489494388688,0,0.99866190653969,0.00133809346030948,0,0.998415105056113,0,0.00133776277436961,0,0.000247132169517266
"Streptopelia turtur",4582447.62485332,2724641.42329828,4636343.63024094,2690876.79358757,63598.9749622051,-33764.6297107064,53896.0053876173,1935,1938,0.949649050505145,1,1,1,1,1,1,1,1,0.000999000999000999,0.216783216783217,0.216783216783217,0.000999000999000999,0.000999000999000999,0.237762237762238,0.237762237762238,0.000999000999000999,1,0,0.00351664896845283,1,0,0.00351664896845283,0.996483351031547,0.00351664896845283,0,0,0
"Strix aluco",4559460.21039901,2966559.8990206,4539664.01618602,2959340.1185343,21071.6524171378,-7219.78048630059,-19796.1942129871,2023,2077,0.972899032997449,1,1,1,1,1,1,1,1,0.000999000999000999,0.017982017982018,0.017982017982018,0.000999000999000999,0.000999000999000999,0.026973026973027,0.026973026973027,0.000999000999000999,1,0,0.00171234089276153,1,0,0.00171234089276153,0.998287659107238,0.00171234089276153,0,0,0
"Sturnus unicolor",3286922.24111926,1997408.33072733,3330459.76271195,1994835.79103997,43613.4583228315,-2572.53968735924,43537.5215926943,290,322,0.934036183139772,1,0.803196803196803,0.803196803196803,1,1,0.82017982017982,0.82017982017982,1,0.000999000999000999,0.185814185814186,0.185814185814186,0.000999000999000999,0.001998001998002,0.188811188811189,0.188811188811189,0.001998001998002,0.969145592875259,0.0308544071247415,0,0.969145592875259,0.0308544071247415,0,0.969145592875259,0,0.0308544071247415,0,0
"Sturnus vulgaris",4652535.38832008,3283087.1981783,4658920.91179383,3234263.58390282,49239.4173498678,-48823.6142754783,6385.52347374707,2230,2302,0.955859366914553,1,0.723276723276723,0.723276723276723,1,1,0.742257742257742,0.742257742257742,1,0.001998001998002,0.268731268731269,0.268731268731269,0.001998001998002,0.000999000999000999,0.280719280719281,0.280719280719281,0.000999000999000999,0.999013939594611,0.000986060405389116,5.74558891889952e-05,0.999013939594611,0.000986060405389116,5.74558891889952e-05,0.998956596956263,5.7399237463562e-05,0.000986003806273754,0,0
"Sylvia atricapilla",4525562.05493038,3029105.02209753,4538254.06039456,3048360.97287956,23062.4942975113,19255.950782028,12692.0054641832,2380,2522,0.965675725158841,1,0.707292707292707,0.707292707292707,1,1,0.723276723276723,0.723276723276723,1,0.000999000999000999,0.288711288711289,0.288711288711289,0.000999000999000999,0.000999000999000999,0.261738261738262,0.261738261738262,0.000999000999000999,0.999990674135585,9.32586441472296e-06,2.24085517887932e-05,0.999990674135585,9.32586441472296e-06,2.24085517887932e-05,0.999968266001748,2.24083428143603e-05,9.32565543755611e-06,0,0
"Sylvia borin",4525613.24565582,3346737.47997977,4589190.27528148,3348421.37735948,63599.325518497,1683.89737970009,63577.0296256626,1945,1957,0.957247176702642,1,1,1,1,1,1,1,1,0.000999000999000999,0.197802197802198,0.197802197802198,0.000999000999000999,0.000999000999000999,0.207792207792208,0.207792207792208,0.000999000999000999,1,0,0.00627800151843825,1,0,0.00627800151843825,0.993721998481562,0.00627800151843825,0,0,0
"Sylvia communis",4599225.93826714,3051927.75796122,4635607.06461878,3116465.6274881,74085.9160548218,64537.8695268775,36381.1263516378,2258,2291,0.957689419208712,1,0.822177822177822,0.822177822177822,1,1,0.847152847152847,0.847152847152847,1,0.001998001998002,0.183816183816184,0.183816183816184,0.001998001998002,0.000999000999000999,0.158841158841159,0.158841158841159,0.000999000999000999,0.997568539130246,0.00243146086975436,0.00134352952173766,0.997568539130246,0.00243146086975436,0.00134352952173766,0.99623153077682,0.00134026716058181,0.00242820206259839,0,0
"Sylvia conspicillata",3678337.20727169,1962989.16386335,3559969.65662484,1996386.13426186,122988.758339671,33396.9703985094,-118367.550646852,244,276,0.90472469317048,1,0.92007992007992,0.92007992007992,1,1,0.913086913086913,0.913086913086913,1,0.000999000999000999,0.112887112887113,0.112887112887113,0.000999000999000999,0.000999000999000999,0.0719280719280719,0.0719280719280719,0.000999000999000999,0.998022664041459,0.00197733595854052,0.00338219202218698,0.99816993825429,0.00183006174571027,0.00338219202218698,0.994653811725218,0.00337552686689479,0.00182361521951535,4.33680868994202e-19,0.000147046188372236
"Sylvia curruca",4837497.66045534,3332867.32604398,4850982.91608017,3331397.37925413,13565.1340882422,-1469.94678984908,13485.2556248298,1755,1811,0.966820409768889,1,1,1,1,1,1,1,1,0.000999000999000999,0.47952047952048,0.47952047952048,0.000999000999000999,0.000999000999000999,0.427572427572428,0.427572427572428,0.000999000999000999,1,0,0.00864588509847732,1,0,0.00861751785684832,0.991354114901523,0.00861727127672844,0,2.86138217488741e-05,0
"Sylvia hortensis",4070274.39318418,2065011.77669089,3362313.43214525,2064336.71284934,707961.282886535,-675.063841542695,-707960.961038925,418,248,0.573839204527142,1,1,1,1,1,1,1,1,0.000999000999000999,0.0589410589410589,0.0589410589410589,0.000999000999000999,0.000999000999000999,0.0709290709290709,0.0709290709290709,0.000999000999000999,1,0,0.317473534636652,1,0,0.236870185038388,0.682526465363348,0.211851466126174,0,0.105622068510478,0
"Sylvia melanocephala",4225843.97818153,1997014.00623902,4157411.82810757,2026349.05081056,74454.7110917756,29335.044571544,-68432.1500739623,580,640,0.939287052454916,1,0.884115884115884,0.884115884115884,1,1,0.864135864135864,0.864135864135864,1,0.000999000999000999,0.111888111888112,0.111888111888112,0.000999000999000999,0.000999000999000999,0.117882117882118,0.117882117882118,0.000999000999000999,0.985261449445104,0.014738550554896,0,0.985261449445104,0.014738550554896,0,0.985261449445104,0,0.014738550554896,0,0
"Sylvia ruppeli",5616224.3091091,1685050.07777284,5627458.72790826,1672975.61649403,16492.5674450168,-12074.4612788076,11234.4187991638,40,31,0.842677939694212,1,0.995004995004995,0.995004995004995,1,1,0.997002997002997,0.997002997002997,1,0.000999000999000999,0.003996003996004,0.003996003996004,0.000999000999000999,0.000999000999000999,0.003996003996004,0.003996003996004,0.000999000999000999,0.993945227039876,0.00605477296012423,0.0402987391610187,0.993945227039876,0.00605477296012423,0.0402987391610187,0.954123293407867,0.0400645151751519,0.00581219141698123,0,0
"Sylvia undata",3495912.79385309,2197426.49894804,3473815.62965037,2224763.60444771,35151.130890802,27337.1054996699,-22097.1642027255,459,473,0.947303028554003,1,0.916083916083916,0.916083916083916,1,1,0.898101898101898,0.898101898101898,1,0.000999000999000999,0.0879120879120879,0.0879120879120879,0.000999000999000999,0.000999000999000999,0.0939060939060939,0.0939060939060939,0.000999000999000999,0.980422033253331,0.0195779667466691,0.00412372572377671,0.980422033253331,0.0195779667466691,0.00412372572377671,0.976457875205949,0.00404331799258656,0.0194988068014641,0,0
"Tetrao urogallus",4757613.86317487,3851324.08549819,4812593.04364062,3856485.85282842,55220.9573138427,5161.76733023534,54979.1804657523,788,710,0.934165865064982,1,0.995004995004995,0.995004995004995,1,1,0.992007992007992,0.992007992007992,1,0.001998001998002,0.00699300699300699,0.00699300699300699,0.001998001998002,0.000999000999000999,0.013986013986014,0.013986013986014,0.000999000999000999,0.993904879778868,0.00609512022113212,0.00746924585278468,0.993904879778868,0.00609512022113212,0.00746924585278468,0.986526072415578,0.00742405788864965,0.00604986969577215,0,0
"Tringa nebularia",4712411.18529259,4539906.00299259,4747032.28720438,4492656.65523912,58575.7762280237,-47249.3477534726,34621.1019117953,419,438,0.942320101401018,0.999000999000999,0.95004995004995,0.95004995004995,1,0.999000999000999,0.945054945054945,0.945054945054945,1,0.002997002997003,0.0639360639360639,0.0639360639360639,0.002997002997003,0.002997002997003,0.0579420579420579,0.0579420579420579,0.001998001998002,0.994714262253492,0.00528573774650798,0.00133476133023172,0.994714262253492,0.00528573774650798,0.00133476133023172,0.99339356471024,0.00132771549918213,0.00527871979057733,0,0
"Tringa totanus",4666907.46675468,3599901.96970982,4672933.3764205,3638589.77789416,39154.2857093414,38687.8081843373,6025.90966582298,1367,1404,0.937442653034521,1,0.7002997002997,0.7002997002997,1,1,0.712287712287712,0.712287712287712,1,0.000999000999000999,0.298701298701299,0.298701298701299,0.000999000999000999,0.002997002997003,0.301698301698302,0.301698301698302,0.000999000999000999,0.998021061036636,0.00197893896336404,0.000426716108284435,0.998021061036636,0.00197893896336404,0.000344886329920289,0.997596031788598,0.000344175935721932,0.00197809618862476,8.16960870550806e-05,0
"Troglodytes troglodytes",4457449.44956725,3098902.29485009,4439235.33965429,3122177.98603289,29555.2296549774,23275.6911827978,-18214.1099129627,2328,2392,0.96838661151192,1,0.76023976023976,0.76023976023976,1,1,0.761238761238761,0.761238761238761,1,0.000999000999000999,0.244755244755245,0.244755244755245,0.000999000999000999,0.001998001998002,0.234765234765235,0.234765234765235,0.001998001998002,0.999288096679252,0.00071190332074767,3.42580766268442e-05,0.999288096679252,0.00071190332074767,3.42580766268442e-05,0.999253887361306,3.42336890232373e-05,0.000711878949670773,0,0
"Turdus iliacus",4729743.22771593,4240518.19390156,4698762.284949,4354730.08016866,118339.231784794,114211.886267095,-30980.9427669225,825,743,0.91363144990338,1,1,1,1,1,1,1,1,0.000999000999000999,0.0729270729270729,0.0729270729270729,0.000999000999000999,0.000999000999000999,0.0619380619380619,0.0619380619380619,0.000999000999000999,1,0,0.0345282403391988,1,0,0.0345282403391988,0.965471759660801,0.0345282403391988,0,0,0
"Turdus philomelos",4593064.50592404,3310414.29351684,4604060.68359618,3251010.98018319,60412.4950520428,-59403.3133336501,10996.1776721403,2156,2353,0.936062085310662,1,0.666333666333666,0.666333666333666,1,1,0.667332667332667,0.667332667332667,1,0.000999000999000999,0.341658341658342,0.341658341658342,0.000999000999000999,0.000999000999000999,0.341658341658342,0.341658341658342,0.000999000999000999,0.991779933091062,0.00822006690893766,0,0.991779933091062,0.00822006690893766,0,0.991779933091062,0,0.00822006690893767,0,0
"Turdus pilaris",4778216.16600375,3656755.1566642,4835654.17910971,3636141.74002026,61024.8989781809,-20613.4166439432,57438.0131059596,1393,1421,0.95494388829826,1,0.876123876123876,0.876123876123876,1,1,0.866133866133866,0.866133866133866,1,0.000999000999000999,0.13986013986014,0.13986013986014,0.000999000999000999,0.002997002997003,0.123876123876124,0.123876123876124,0.002997002997003,0.998581060689456,0.00141893931054431,0.00379425637205741,0.998581060689456,0.00141893931054431,0.00379425637205741,0.994797543947355,0.00378889295125264,0.00141356310139233,0,0
"Turdus torquatus",4408622.52857651,3458644.16241079,4436472.86744577,3503886.70400596,53127.4782492388,45242.5415951735,27850.338869255,533,513,0.931664740645923,1,0.999000999000999,0.999000999000999,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999953118319305,4.68816806953656e-05,0.00853657387600985,0.999953118319305,4.68816806953656e-05,0.00853657387600985,0.9914173414263,0.00853617708333347,4.64814903669857e-05,0,0
"Turdus viscivorus",4413163.24691046,3130906.64271824,4447578.0734942,3149409.02273252,39073.2434663663,18502.3800142868,34414.8265837394,1977,2212,0.941371648063333,1,1,1,1,1,1,1,1,0.000999000999000999,0.629370629370629,0.629370629370629,0.000999000999000999,0.001998001998002,0.684315684315684,0.684315684315684,0.000999000999000999,1,0,0.000673746709380327,1,0,0.000662694479866072,0.99932625329062,0.000662687150757623,0,1.10595586227048e-05,0
"Vanellus vanellus",4647193.98960736,3420011.00971578,4666777.90295638,3322222.09570484,99730.6440644018,-97788.9140109387,19583.9133490128,1951,1960,0.943602306265549,1,0.864135864135864,0.864135864135864,1,1,0.875124875124875,0.875124875124875,1,0.000999000999000999,0.124875124875125,0.124875124875125,0.000999000999000999,0.000999000999000999,0.134865134865135,0.134865134865135,0.000999000999000999,0.999901437928741,9.85620712592327e-05,0.000349958985041474,0.999901437928741,9.85620712592327e-05,0.000349958985041474,0.999551547913596,0.000349924504428887,9.85275819752918e-05,0,0
