"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Setophaga virens",0.722732616682797,0.993006993006993,0.895104895104895,0.895104895104895,0.991008991008991,0.992007992007992,0.95004995004995,0.95004995004995,1,0.002997002997003,0.12987012987013,0.12987012987013,0.004995004995005,0.004995004995005,0.031968031968032,0.031968031968032,0.000999000999000999,0.887958013553965,0.112041986446035,0.0531653360847276,0.950968658129973,0.0490313418700268,0.0195490167960863,1.43088389456359,2.02655873557285,0.38976466214296,1.83968267582157,1.05775796750687,0.845787572341609,0.0168639898790212,0.0436082716863142,0.0306274912142939,0.0631126748787618
"Sialia currucoides",0.836137393595289,1,0.996003996003996,0.996003996003996,0.995004995004995,0.998001998001998,0.993006993006993,0.993006993006993,0.993006993006993,0.003996003996004,0.00899100899100899,0.00899100899100899,0.00899100899100899,0.003996003996004,0.00799200799200799,0.00799200799200799,0.00799200799200799,0.966608134056703,0.0333918659432966,0.0453383346057826,0.966608134056703,0.0333918659432966,0.0440684211616235,-1.40734786819066,0.750204299346303,-1.33730643829544,0.201964395799935,0.552695932445949,0.924182880701354,0.0426048069952877,0.0319262685385792,0.00128604376477875,6.93889390390723e-18
"Sialia mexicana",0.637790056732842,0.963036963036963,0.853146853146853,0.853146853146853,0.939060939060939,0.957042957042957,0.874125874125874,0.874125874125874,0.946053946053946,0.035964035964036,0.138861138861139,0.138861138861139,0.0579420579420579,0.037962037962038,0.125874125874126,0.125874125874126,0.036963036963037,0.876005945892724,0.123994054107276,0.264763246770357,0.876005945892724,0.123994054107276,0.241970194207849,-2.65844449882919,0.552221703091064,-2.71967814100525,-0.803986215382592,1.35758958344,0.6659337521304,0.212572273677504,0.0942594352020873,0.0272345389900085,0
"Sialia sialis",0.762853887242216,0.992007992007992,0.854145854145854,0.854145854145854,0.971028971028971,0.997002997002997,1,1,0.973026973026973,0.012987012987013,0.138861138861139,0.138861138861139,0.030969030969031,0.00899100899100899,0.000999000999000999,0.000999000999000999,0.037962037962038,0.950523108038063,0.0494768919619366,0.0127138615361938,0.968641825366693,0.0313581746333072,0.0119910779562315,-0.152044791399203,0.0826966788214565,-0.944559618800589,0.613542546977767,0.953874775528568,0.939028977853885,0.0113966275257051,0.0303995077459419,0.000695798304849145,0.0184790885696187
"Sitta canadensis",0.580434557635078,0.992007992007992,0.945054945054945,0.945054945054945,1,0.995004995004995,0.986013986013986,0.986013986013986,1,0.012987012987013,0.0679320679320679,0.0679320679320679,0.001998001998002,0.011988011988012,0.015984015984016,0.015984015984016,0.000999000999000999,0.967984796606278,0.0320152033937221,0.111481883635578,0.983459155624564,0.0165408443754363,0.0478216899927325,0.995741161270846,0.923259472537902,0.364147149969658,1.0600120304258,0.646229260557279,0.863152719623678,0.0433505167471337,0.0145174049434344,0.0649487843887289,0.0140305742970251
"Sitta carolinensis",0.749341304956753,0.989010989010989,0.813186813186813,0.813186813186813,0.984015984015984,0.988011988011988,0.901098901098901,0.901098901098901,0.987012987012987,0.017982017982018,0.194805194805195,0.194805194805195,0.022977022977023,0.011988011988012,0.114885114885115,0.114885114885115,0.012987012987013,0.929643348970005,0.0703566510299945,0.0142942665356411,0.937219936274684,0.062780063725316,0.0139018022460481,0.922373398698813,0.559694625314102,-0.292586427692551,1.03853586597521,1.30591589066938,0.917277281912673,0.0129315796408385,0.0614441968031125,0.000370367897465236,0.00797657374591022
"Sitta pusilla",0.650476137060645,0.963036963036963,0.929070929070929,0.929070929070929,0.89010989010989,0.969030969030969,0.963036963036963,0.963036963036963,0.895104895104895,0.03996003996004,0.0749250749250749,0.0749250749250749,0.112887112887113,0.038961038961039,0.032967032967033,0.032967032967033,0.103896103896104,0.849222607761699,0.150777392238301,0.199908422435158,0.885394124307004,0.114605875692996,0.199908422435158,-3.1429189612801,-1.03323900279008,-3.6772839301515,-1.80599245674272,0.939517866010361,0.700572274698114,0.175042835300137,0.0906824394061277,0,0.0337024505956205
"Spatula clypeata",0.426889093899795,0.972027972027972,1,1,0.964035964035964,0.971028971028971,1,1,0.982017982017982,0.02997002997003,0.101898101898102,0.101898101898102,0.035964035964036,0.023976023976024,0.101898101898102,0.101898101898102,0.020979020979021,1,0,0.380255270542687,1,0,0.363816987748962,1.68854155500321,2.02463260914767,1.14251031810377,2.14218372156534,0.558541292744381,0.619744729457313,0.354416349230467,0,0.0258389213122203,0
"Spatula discors",0.735706609721857,0.993006993006993,0.964035964035964,0.964035964035964,0.99000999000999,0.988011988011988,0.966033966033966,0.966033966033966,0.986013986013986,0.003996003996004,0.026973026973027,0.026973026973027,0.00799200799200799,0.012987012987013,0.02997002997003,0.02997002997003,0.015984015984016,0.926942774044639,0.073057225955361,0.0634116015743985,0.926942774044639,0.073057225955361,0.0633321086256446,2.97017830233679,-0.224407354769976,2.64916435491265,-1.10981863645944,0.941808415859519,0.87220448871882,0.0589734632007772,0.0687430143433453,7.90337370579347e-05,0
"Sphyrapicus varius",0.595759541382578,0.918081918081918,0.816183816183816,0.816183816183816,0.949050949050949,0.933066933066933,0.813186813186813,0.813186813186813,1,0.0679320679320679,0.187812187812188,0.187812187812188,0.038961038961039,0.0729270729270729,0.192807192807193,0.192807192807193,0.000999000999000999,0.640058715667758,0.359941284332242,0.0740100750769698,0.657495674535569,0.342504325464431,0.00860824603281664,-2.0160508011942,2.26425443307401,-0.129046013230851,1.33354252891015,2.1040465105004,0.608908815394474,0.00528714998232683,0.317194334751091,0.0433801043035334,0.0252295955685745
