"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","n_cells_hist","n_cells_rec","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","std_niche_stability","std_niche_unfilling","std_niche_expansion","std_niche_abandonment","std_niche_pioneering"
"Passer italiae",0.887999830264509,1,0.988011988011988,0.988011988011988,1,1,1,1,1,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.98853855160682,0.0114614483931795,0,0.990659473574751,0.00934052642524943,0,NA,NA,-1.12697210171965,-0.743546001175871,-1.01911887578769,-0.834639589407155,0.141174927521785,0.98853855160682,0,0.00932052911213046,0,0.00214091928104904
"Perdix perdix",0.837843306159205,1,1,1,0.997002997002997,1,1,1,0.997002997002997,0.002997002997003,0.003996003996004,0.003996003996004,0.003996003996004,0.002997002997003,0.003996003996004,0.003996003996004,0.004995004995005,0.999967639221409,3.23607785910402e-05,0.0167988026800924,0.999967639221409,3.23607785910402e-05,0.0167988026800924,NA,NA,-0.281870386215564,0.981134747559833,-0.332978917235743,1.17026241804582,0.195911606819242,0.983169914636775,0.016798268189672,3.18171735534413e-05,0,0
"Periparus ater",0.928019571309304,1,0.989010989010989,0.989010989010989,1,1,0.986013986013986,0.986013986013986,1,0.002997002997003,0.011988011988012,0.011988011988012,0.002997002997003,0.001998001998002,0.010989010989011,0.010989010989011,0.001998001998002,0.998534103235914,0.00146589676408573,0.00137565267814187,0.998534103235914,0.00146589676408573,0.00137565267814187,NA,NA,0.221285397398359,0.176345105945978,0.147130220280978,0.339345758256317,0.17907596976397,0.997162477965344,0.00137363888336431,0.00146388315129158,0,0
"Pernis apivorus",0.866845166666961,0.997002997002997,0.983016983016983,0.983016983016983,1,0.998001998001998,0.98001998001998,0.98001998001998,1,0.010989010989011,0.022977022977023,0.022977022977023,0.004995004995005,0.003996003996004,0.017982017982018,0.017982017982018,0.001998001998002,0.993911638567233,0.00608836143276746,0.00051080104005052,0.993911638567233,0.00608836143276746,0.00051080104005052,NA,NA,0.0612196412466778,1.01913123000034,-0.0729166444916189,1.01729372274493,0.134148870977656,0.993407036906158,0.000507692677592911,0.00608527041624951,0,0
"Phasianus colchicus",0.851024337258522,0.99000999000999,0.984015984015984,0.984015984015984,0.995004995004995,0.996003996003996,0.984015984015984,0.984015984015984,0.996003996003996,0.00899100899100899,0.025974025974026,0.025974025974026,0.010989010989011,0.00699300699300699,0.022977022977023,0.022977022977023,0.010989010989011,0.992778719457252,0.00722128054274752,0.00182400883664081,0.992778719457252,0.00722128054274752,0.00181531646858309,NA,NA,-0.179333178942066,0.273702395994638,-0.305188377771648,0.447129733468565,0.214281526165298,0.990980935183424,0.00180221560335505,0.00720820380737617,8.64540584479879e-06,8.67361737988404e-19
"Phoenicurus phoenicurus",0.95975648948959,1,0.82017982017982,0.82017982017982,1,1,0.831168831168831,0.831168831168831,1,0.000999000999000999,0.183816183816184,0.183816183816184,0.000999000999000999,0.001998001998002,0.187812187812188,0.187812187812188,0.001998001998002,0.998467502297837,0.00153249770216253,0.000924392140738948,0.998467502297837,0.00153249770216253,0.000924392140738948,NA,NA,0.246695309590738,0.919883531044652,0.184589377742575,0.937018273588253,0.0644262847971548,0.997545939938269,0.000922976819422941,0.00153108324230762,0,0
"Phylloscopus bonelli",0.866749258589178,0.993006993006993,0.984015984015984,0.984015984015984,1,0.996003996003996,1,1,1,0.00899100899100899,0.014985014985015,0.014985014985015,0.001998001998002,0.010989010989011,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995280911663506,0.00471908833649432,0.00314824771803633,0.997595000846583,0.00240499915341725,0.00314824771803633,NA,NA,0.110066436399805,-0.206652507756075,-0.0771167066279866,-0.221084224551333,0.18773865740284,0.992162261219462,0.00313343741198784,0.00239190192037892,4.33680868994202e-19,0.00231239944817136
"Phylloscopus trochilus",0.944923559409859,1,1,1,1,1,1,1,1,0.000999000999000999,0.284715284715285,0.284715284715285,0.000999000999000999,0.002997002997003,0.264735264735265,0.264735264735265,0.000999000999000999,1,0,0.0046934798338642,1,0,0.00271145015086592,NA,NA,-0.0909509442739432,0.969682409202424,-0.124775774992027,0.975515372333752,0.0343240823912088,0.995306520166136,0.00270606136475803,0,0.00198741846910617,0
"Pica pica",0.972410086118102,1,0.842157842157842,0.842157842157842,1,1,0.844155844155844,0.844155844155844,1,0.001998001998002,0.187812187812188,0.187812187812188,0.001998001998002,0.004995004995005,0.194805194805195,0.194805194805195,0.004995004995005,0.99929861928345,0.000701380716550188,0.000334746336761054,0.99929861928345,0.000701380716550188,0.000334746336761054,NA,NA,-0.0749323658421964,0.598687312857933,-0.112921276203221,0.592191175867553,0.0385403309043363,0.998964342272783,0.000334511630673702,0.000701146096542972,0,0
"Picus canus",0.853672540441363,1,0.981018981018981,0.981018981018981,1,1,0.968031968031968,0.968031968031968,1,0.000999000999000999,0.030969030969031,0.030969030969031,0.000999000999000999,0.002997002997003,0.02997002997003,0.02997002997003,0.000999000999000999,0.993205323132147,0.0067946768678525,0.0020939668304251,0.993225799685009,0.00677420031499104,0.00207740697386005,NA,NA,-0.14072168908158,1.13923264538346,-0.105618946334182,1.34633249584437,0.21005368506485,0.991139685894667,0.00206328678189682,0.00675997217804562,1.64818111333285e-05,2.05733342573313e-05
"Pluvialis apricaria",0.95943622628805,1,0.981018981018981,0.981018981018981,1,1,0.979020979020979,0.979020979020979,1,0.001998001998002,0.020979020979021,0.020979020979021,0.001998001998002,0.000999000999000999,0.023976023976024,0.023976023976024,0.000999000999000999,0.99975373494232,0.0002462650576801,0.00126678374423741,0.99975373494232,0.0002462650576801,0.000807753073775212,NA,NA,0.699235895446651,1.59163876082839,0.750973253077515,1.69025268611566,0.111361844611098,0.998487574655403,0.000807183412436754,0.000245953169836933,0.000459288762323266,0
"Poecile lugubris",0.746237096591703,0.96003996003996,0.904095904095904,0.904095904095904,1,0.969030969030969,0.911088911088911,0.911088911088911,1,0.031968031968032,0.0999000999000999,0.0999000999000999,0.003996003996004,0.032967032967033,0.0879120879120879,0.0879120879120879,0.003996003996004,0.972806665020351,0.027193334979649,0,0.973542960457311,0.0264570395426888,0,NA,NA,-0.00415643722865868,0.37359963636249,0.353492715802576,0.200155593780449,0.397486795467674,0.972806665020351,0,0.0264370299506297,0,0.00075630502901931
"Poecile montanus",0.954478915429122,1,0.799200799200799,0.799200799200799,1,1,0.8001998001998,0.8001998001998,1,0.002997002997003,0.198801198801199,0.198801198801199,0.002997002997003,0.001998001998002,0.188811188811189,0.188811188811189,0.001998001998002,0.998072653447502,0.00192734655249827,0.000209531001464695,0.998101399359128,0.00189860064087194,0.000209531001464695,NA,NA,0.154421861013983,1.17844067995457,0.143427977526486,1.18031648264396,0.0111527624320694,0.997863929261115,0.000209127247065088,0.00189814892235861,0,2.87945694609987e-05
"Poecile palustris",0.910368080860239,1,0.997002997002997,0.997002997002997,0.999000999000999,1,0.996003996003996,0.996003996003996,1,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.996468192211518,0.00353180778848158,0.00247227892361057,0.996468192211518,0.00353180778848158,0.00247227892361057,NA,NA,-0.108291616129947,0.926500702036655,-0.132885187718098,0.924746977680153,0.0246560198040985,0.994013324242482,0.00246356882058476,0.00352310693693358,0,0
"Porzana porzana",0.796257398641171,0.997002997002997,0.995004995004995,0.995004995004995,0.961038961038961,1,0.996003996003996,0.996003996003996,0.959040959040959,0.004995004995005,0.00899100899100899,0.00899100899100899,0.046953046953047,0.003996003996004,0.00899100899100899,0.00899100899100899,0.0639360639360639,0.989271681415537,0.0107283185844635,0.0235857719275887,0.989271681415537,0.0107283185844635,0.0235349799975558,NA,NA,0.517524672566225,1.42508585714808,0.153778299789453,1.50861126339616,0.373212964937132,0.966183424038412,0.0232871706542617,0.0104779342003199,5.14711070059536e-05,0
"Prunella modularis",0.97506232826698,1,0.845154845154845,0.845154845154845,1,1,0.843156843156843,0.843156843156843,1,0.002997002997003,0.177822177822178,0.177822177822178,0.002997002997003,0.000999000999000999,0.174825174825175,0.174825174825175,0.000999000999000999,0.999489507244228,0.000510492755772014,0.00107164940492449,0.999499930093781,0.000500069906218738,0.00105144584389796,NA,NA,-0.421847960778717,0.549920139910435,-0.545553061111029,0.477297376899398,0.143446915462078,0.998418951112876,0.0010508884088665,0.000499529070705568,2.02145127675285e-05,1.04168947842653e-05
"Ptyonoprogne rupestris",0.916572058008502,1,0.869130869130869,0.869130869130869,1,1,0.882117882117882,0.882117882117882,1,0.001998001998002,0.132867132867133,0.132867132867133,0.001998001998002,0.000999000999000999,0.133866133866134,0.133866133866134,0.000999000999000999,0.997423012381602,0.002576987618398,0.000259073127940896,0.997423012381602,0.002576987618398,0,NA,NA,-0.281585972817989,-0.565350135695921,-0.311930612941742,-0.567923050471175,0.0304535231899497,0.997165272617603,0,0.00257632171018017,0.000258405672216857,0
"Pyrrhula pyrrhula",0.96155408499009,1,0.97002997002997,0.97002997002997,1,1,0.985014985014985,0.985014985014985,1,0.000999000999000999,0.023976023976024,0.023976023976024,0.000999000999000999,0.001998001998002,0.028971028971029,0.028971028971029,0.001998001998002,0.998702119099295,0.00129788090070483,0.00120598439707877,0.998702119099295,0.00129788090070483,0.00120598439707877,NA,NA,0.471245245931646,0.647239948004739,0.4980560976731,0.57748827801565,0.0747269512115202,0.997499261236231,0.00120442105815214,0.00129631770561705,0,0
"Rallus aquaticus",0.897620342078478,0.996003996003996,0.847152847152847,0.847152847152847,1,0.997002997002997,0.84015984015984,0.84015984015984,1,0.00599400599400599,0.16983016983017,0.16983016983017,0.001998001998002,0.003996003996004,0.167832167832168,0.167832167832168,0.001998001998002,0.996535803197763,0.00346419680223744,0.000536293676451888,0.996542379846799,0.00345762015320126,0.000536293676451888,NA,NA,-0.387009457271045,0.25572574390864,-0.229233958285366,0.58448769979764,0.364660844786139,0.996003217749659,0.000534436842503973,0.00345574946734724,0,6.59594048940801e-06
"Regulus ignicapilla",0.872447536821065,0.997002997002997,1,1,1,0.997002997002997,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.00799200799200799,0.002997002997003,0.002997002997003,0.000999000999000999,0.99665647168717,0.00334352831282976,0.000355768263481084,0.99665647168717,0.00334352831282976,0.000210122735456216,NA,NA,0.170122709138176,-0.430144203880743,0.157084657222748,-0.116236076538627,0.314178775873201,0.996303078068645,0.000209389925691195,0.00334234276735579,0.000145189238307588,0
"Regulus regulus",0.913855812372104,1,0.998001998001998,0.998001998001998,0.999000999000999,1,1,1,1,0.001998001998002,0.00799200799200799,0.00799200799200799,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.997875126035299,0.00212487396470128,0.000898535263889416,0.999683067773827,0.000316932226173635,0.000898535263889416,NA,NA,0.454779345807811,0.623669253693019,0.425792729760128,0.663861340456819,0.0495542909173828,0.996980403554549,0.000896627701608938,0.000316075393228047,0,0.00180689335061405
"Remiz pendulinus",0.823279201427796,1,0.988011988011988,0.988011988011988,1,1,0.988011988011988,0.988011988011988,1,0.004995004995005,0.011988011988012,0.011988011988012,0.004995004995005,0.002997002997003,0.012987012987013,0.012987012987013,0.002997002997003,0.997069748813801,0.00293025118619921,0.00919681183558495,0.997069748813801,0.00293025118619921,0.00919681183558495,NA,NA,0.159451871930723,1.0594725065558,0.19217787455571,1.47374276130555,0.415560868247039,0.987926509547679,0.00917010999180245,0.00290338046051815,0,0
"Riparia riparia",0.887933419701263,0.997002997002997,0.92007992007992,0.92007992007992,1,0.997002997002997,0.934065934065934,0.934065934065934,1,0.00599400599400599,0.0859140859140859,0.0859140859140859,0.002997002997003,0.001998001998002,0.0839160839160839,0.0839160839160839,0.000999000999000999,0.999056851474224,0.000943148525776118,0.00206069325924988,0.999056851474224,0.000943148525776118,0.00206069325924988,NA,NA,-0.0542168268147108,1.07523895872543,-0.0822245070283897,1.09545289969378,0.0345403178969702,0.99700003946405,0.00205875372071016,0.000941206815239494,0,0
"Saxicola rubetra",0.930596884520248,1,1,1,0.996003996003996,1,1,1,0.995004995004995,0.001998001998002,0.001998001998002,0.001998001998002,0.003996003996004,0.002997002997003,0.002997002997003,0.002997002997003,0.00699300699300699,0.999650987362056,0.000349012637944423,0.0142302085548582,0.999650987362056,0.000349012637944423,0.0142302085548582,NA,NA,0.248753782488834,1.16669976834003,0.29230510745882,1.35230840513612,0.190649636663556,0.985430639493391,0.0142253126825693,0.000344047824039496,0,0
"Scolopax rusticola",0.885754913194187,1,1,1,1,1,1,1,0.999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.004995004995005,0.999459792522431,0.000540207477568943,0.00244771247921193,0.99950623737469,0.000493762625310358,0.00244771247921193,NA,NA,0.338486384542565,0.902717670989625,0.354841621577475,1.10718871857932,0.205124116283034,0.997014720641034,0.0024463934414267,0.000492531799731275,4.33680868994202e-19,4.63541178075338e-05
"Serinus serinus",0.909960739989709,1,0.958041958041958,0.958041958041958,1,1,0.947052947052947,0.947052947052947,1,0.002997002997003,0.0529470529470529,0.0529470529470529,0.002997002997003,0.003996003996004,0.043956043956044,0.043956043956044,0.000999000999000999,0.999062451664001,0.000937548335998808,0.000870565028613727,0.999075851383814,0.000924148616185582,0.000861883310824964,NA,NA,-0.31641566043825,-0.184955473248035,-0.173838277844112,-0.0674151075754682,0.184781080172824,0.99819351755453,0.000861068474301393,0.000923332454343398,8.68106740516562e-06,1.34004494198476e-05
"Sitta europaea",0.880694123795161,1,0.999000999000999,0.999000999000999,1,1,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.001998001998002,0.004995004995005,0.004995004995005,0.000999000999000999,0.9975933098933,0.00240669010670034,0.00299021200137245,0.9975933098933,0.00240669010670034,0.00298286207563707,NA,NA,-0.240024163324556,0.666327933498069,-0.174481276532769,0.539226756017276,0.143005522012281,0.99461745218363,0.00297568272904692,0.00239951086117234,7.35422615102867e-06,0
"Sitta neumayer",0.875922821289658,0.998001998001998,0.81018981018981,0.81018981018981,1,0.997002997002997,0.84015984015984,0.84015984015984,1,0.00699300699300699,0.153846153846154,0.153846153846154,0.000999000999000999,0.001998001998002,0.171828171828172,0.171828171828172,0.000999000999000999,0.987537223569324,0.0124627764306755,0.00369431320084313,0.987780355335907,0.0122196446640931,0.00369431320084313,NA,NA,-1.00874624327469,-0.454545821223219,-1.48288944361379,-0.815718011767963,0.596034500386254,0.983934253478002,0.00364843978062957,0.0121720652626689,4.33680868994202e-19,0.000245241478699896
"Somateria mollissima",0.866045981840283,0.998001998001998,0.985014985014985,0.985014985014985,1,0.998001998001998,0.98001998001998,0.98001998001998,1,0.00599400599400599,0.02997002997003,0.02997002997003,0.000999000999000999,0.00599400599400599,0.021978021978022,0.021978021978022,0.001998001998002,0.983871524342967,0.0161284756570328,0,0.984070826730373,0.0159291732696269,0,NA,NA,-1.24745040931876,0.26531355335988,-1.22419325085731,0.0194704453136042,0.24694074024663,0.983871524342967,0,0.015925947158075,0,0.000202528498957858
"Spinus spinus",0.921462452252956,1,0.997002997002997,0.997002997002997,0.997002997002997,1,0.995004995004995,0.995004995004995,0.993006993006993,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.00599400599400599,0.001998001998002,0.00599400599400599,0.00599400599400599,0.00799200799200799,0.997501336023102,0.00249866397689849,0.000911498397518688,0.997506391988067,0.00249360801193296,0.000911498397518688,NA,NA,0.609901679548231,1.23888932200406,0.640934782110229,1.12413756084915,0.118873967473017,0.99659438492562,0.000909222940088703,0.00249132813870496,0,5.06399558616822e-06
"Sterna paradisaea",0.902168493243839,1,0.919080919080919,0.919080919080919,1,1,0.941058941058941,0.941058941058941,1,0.000999000999000999,0.0819180819180819,0.0819180819180819,0.000999000999000999,0.000999000999000999,0.0709290709290709,0.0709290709290709,0.000999000999000999,0.999500502035064,0.000499497964936252,0.0014324552044512,0.999525537710999,0.000474462289000987,0.00128629608864145,NA,NA,0.986034356060703,1.8950393671155,1.15235247447575,1.78019923362584,0.202113761958564,0.998069476466226,0.0012854663541143,0.000473771114913827,0.000146274366300016,2.50116984462622e-05
"Streptopelia decaocto",0.83773660823527,0.992007992007992,0.986013986013986,0.986013986013986,1,0.994005994005994,1,1,1,0.010989010989011,0.016983016983017,0.016983016983017,0.002997002997003,0.012987012987013,0.000999000999000999,0.000999000999000999,0.002997002997003,0.997473882901417,0.00252611709858323,0.00189583219927478,0.999230102078705,0.000769897921294962,0.00189583219927478,NA,NA,-0.224989761838208,0.453780181002978,-0.434542690770207,0.153548115531046,0.366130745993179,0.995587607759049,0.00189105216156696,0.000767091411764077,2.16840434497101e-19,0.00175424866761951
"Streptopelia turtur",0.913656144017185,1,1,1,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999393010687267,0.0006069893127333,0.00513140414325669,0.999393010687267,0.0006069893127333,0.00513140414325669,NA,NA,-0.407060693352664,0.12955723601674,-0.539304289736008,0.251958976917325,0.180195879419854,0.994267818104889,0.0051283054089536,0.000603876486157633,0,0
"Strix aluco",0.947719285499882,1,0.999000999000999,0.999000999000999,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.999646787977546,0.000353212022453692,0.000614945259615513,0.999646787977546,0.000353212022453692,0.000614945259615513,NA,NA,-0.209646590857621,0.482190143098563,-0.181149040447241,0.433751041539435,0.0562001507048482,0.999032276919853,0.000614728187079353,0.000352994893067474,0,0
"Sturnus unicolor",0.945068406450436,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.002997002997003,0.002997002997003,0.000999000999000999,0.996990415958632,0.0030095840413677,0.000876241417994384,0.996990415958632,0.0030095840413677,0.000698503783767019,NA,NA,-1.49450532744726,-1.05239252540474,-1.55499060053278,-0.827868073330903,0.23252891828606,0.996119438551499,0.000696279550812903,0.00300695484888707,0.000177327048800847,0
"Sturnus vulgaris",0.955314058338816,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999338757212661,0.0006612427873395,0.000182949303050272,0.999338757212661,0.0006612427873395,0.000182949303050272,NA,NA,0.016775651992986,1.02383642007823,-0.0654217169890283,0.912960632495836,0.138021185836019,0.999156049755328,0.000182828351260642,0.000661121893410908,0,0
"Sylvia atricapilla",0.929165006307165,1,0.999000999000999,0.999000999000999,1,1,0.998001998001998,0.998001998001998,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999021566889904,0.000978433110096008,3.4330241495181e-05,0.999021566889904,0.000978433110096008,3.4330241495181e-05,NA,NA,-0.182671495633171,0.44541019858192,-0.176968564108345,0.416272659843191,0.0296903956142006,0.998987303794082,3.42966528022438e-05,0.000978399553115341,0,0
"Sylvia borin",0.948417638295983,1,0.923076923076923,0.923076923076923,0.998001998001998,1,0.914085914085914,0.914085914085914,0.997002997002997,0.002997002997003,0.0749250749250749,0.0749250749250749,0.002997002997003,0.003996003996004,0.0939060939060939,0.0939060939060939,0.003996003996004,0.998796763433578,0.00120323656642167,0.00670498229577254,0.998796763433578,0.00120323656642167,0.00670498229577254,NA,NA,0.204901564349428,0.940721700622656,0.182903501236362,1.01452835174581,0.0770151707830456,0.99210785282624,0.00669696864489622,0.00119517852886395,0,0
"Sylvia communis",0.937408766913145,1,0.969030969030969,0.969030969030969,1,1,0.964035964035964,0.964035964035964,1,0.000999000999000999,0.041958041958042,0.041958041958042,0.000999000999000999,0.002997002997003,0.027972027972028,0.027972027972028,0.002997002997003,0.999575209719927,0.000424790280073109,0.000391689784072486,0.999575209719927,0.000424790280073109,0.000391689784072486,NA,NA,-0.169468089092379,0.501167921038714,-0.0803894802349586,0.706521431846144,0.223841602381932,0.999183852572085,0.000391523463203436,0.000424623964711519,0,0
"Sylvia conspicillata",0.867114218886442,1,0.957042957042957,0.957042957042957,1,1,0.962037962037962,0.962037962037962,1,0.000999000999000999,0.047952047952048,0.047952047952048,0.000999000999000999,0.000999000999000999,0.042957042957043,0.042957042957043,0.000999000999000999,0.972643459521414,0.0273565404785861,0.000423253187033082,0.972643459521414,0.0273565404785861,0.00011845525122784,NA,NA,2.75048479042333,0.893908651969573,2.25032186874303,1.01173254786908,0.513853499227853,0.972243042429592,0.000115180937632421,0.0273452783595912,0.000296498273184657,0
"Sylvia curruca",0.896268744071406,1,0.997002997002997,0.997002997002997,1,1,0.999000999000999,0.999000999000999,1,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.996109813900746,0.00389018609925395,0.00126225673640778,0.996109813900746,0.00389018609925395,0.00115643356559289,NA,NA,-0.356683430540587,1.09387590076772,-0.355940300025876,1.06323038403345,0.0306545255855074,0.994857352739033,0.00115181843718654,0.00388529476404857,0.000105534059732388,0
"Sylvia hortensis",0.680932223732733,0.991008991008991,0.992007992007992,0.992007992007992,0.998001998001998,0.99000999000999,0.995004995004995,0.995004995004995,0.997002997002997,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.00999000999000999,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.99786237836041,0.00213762163958967,0.0528958887614803,0.997948289007088,0.0020517109929115,0.052851053691864,NA,NA,-1.39906667045105,0.206526080226053,-1.31910770811471,0.898817624381774,0.696893835363334,0.945186434545463,0.0527415452402691,0.00194323635750427,4.72410265300593e-05,8.15428302338196e-05
"Sylvia melanocephala",0.863074744290815,0.999000999000999,0.958041958041958,0.958041958041958,1,0.998001998001998,0.958041958041958,0.958041958041958,1,0.003996003996004,0.045954045954046,0.045954045954046,0.002997002997003,0.001998001998002,0.050949050949051,0.050949050949051,0.000999000999000999,0.99388412348196,0.00611587651804028,0.00191465672958328,0.99388412348196,0.00611587651804028,0.00184885978472148,NA,NA,-2.22394612693502,-0.37934440660757,-1.94014357782643,-0.423447463711176,0.2872089248725,0.991992792597811,0.00183745277350691,0.00610423819334134,6.55164353405133e-05,0
"Sylvia ruppeli",0.701812747667425,0.982017982017982,0.965034965034965,0.965034965034965,0.996003996003996,0.988011988011988,0.962037962037962,0.962037962037962,0.997002997002997,0.014985014985015,0.037962037962038,0.037962037962038,0.00599400599400599,0.010989010989011,0.032967032967033,0.032967032967033,0.002997002997003,0.945014770215376,0.0549852297846237,0.163278403345251,0.945014770215376,0.0549852297846237,0.163278403345251,NA,NA,-4.03413498515394,0.165866198870454,-3.89312230419643,-0.450684710824555,0.632471027349527,0.797877532516435,0.155698347090816,0.0464241203927491,0,0
"Sylvia undata",0.945144445006937,1,0.998001998001998,0.998001998001998,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999545074782425,0.000454925217574496,0.00280225842513291,0.999545074782425,0.000454925217574496,0.00280225842513291,NA,NA,-1.35679219818957,-0.398278624648202,-1.34188868173372,-0.375840895795851,0.0269363412289305,0.996745361844269,0.0028009871778581,0.000453650977873186,0,0
"Tetrao urogallus",0.881568035633847,1,0.839160839160839,0.839160839160839,1,1,0.872127872127872,0.872127872127872,1,0.000999000999000999,0.144855144855145,0.144855144855145,0.000999000999000999,0.000999000999000999,0.138861138861139,0.138861138861139,0.000999000999000999,0.998490520622184,0.00150947937781554,0.00598156329585754,0.998490520622184,0.00150947937781554,0.00594074753108419,NA,NA,1.48852546153558,-1.81214869710237,1.51539759278916,-1.93595918830774,0.126693129926703,0.992526947944677,0.00593159009474765,0.0015004638791314,4.09980814437202e-05,0
"Tringa nebularia",0.909466918766465,1,0.846153846153846,0.846153846153846,1,1,0.84015984015984,0.84015984015984,1,0.000999000999000999,0.16983016983017,0.16983016983017,0.000999000999000999,0.000999000999000999,0.143856143856144,0.143856143856144,0.000999000999000999,0.993419869023566,0.00658013097643441,0.00534106347992907,0.993419869023566,0.00658013097643441,0.00220373288551328,NA,NA,0.945603780034811,2.67747934416338,1.14398337296402,2.49874500955942,0.267021394755326,0.988148678824674,0.0021824252215333,0.0065452161101307,0.0031236798436617,8.67361737988404e-19
"Tringa totanus",0.933905686129968,1,0.962037962037962,0.962037962037962,1,1,0.974025974025974,0.974025974025974,1,0.001998001998002,0.034965034965035,0.034965034965035,0.001998001998002,0.000999000999000999,0.023976023976024,0.023976023976024,0.000999000999000999,0.998978747686117,0.00102125231388336,0.000144189385751743,0.999184724360775,0.000815275639225433,0.000144189385751743,NA,NA,0.0522427743813403,1.34067716437143,0.0696988279381299,1.48585392318805,0.146222450760061,0.99883485263628,0.000144042153218653,0.000814990164591084,2.71050543121376e-20,0.000206115045910006
"Troglodytes troglodytes",0.963289178087614,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999877785853299,0.000122214146700673,0.000104930172760325,0.999877785853299,0.000122214146700673,0.000104930172760325,NA,NA,0.146968521866468,0.204020806842655,0.113786584259153,0.239764431500642,0.048771381844959,0.999772881325529,0.000104917350154253,0.00012220132431625,0,0
"Turdus iliacus",0.960955843860638,1,0.659340659340659,0.659340659340659,1,1,0.675324675324675,0.675324675324675,1,0.002997002997003,0.32967032967033,0.32967032967033,0.002997002997003,0.000999000999000999,0.332667332667333,0.332667332667333,0.000999000999000999,0.999054783021365,0.00094521697863554,0.00465906609200992,0.999054783021365,0.00094521697863554,0.00452009987862591,NA,NA,0.570082947493211,1.21403713977316,0.478047467262328,1.52272417216935,0.322115217881578,0.994404499944482,0.00451521689082429,0.00094081729345868,0.000139465871234898,0
"Turdus philomelos",0.93107237025487,0.997002997002997,0.803196803196803,0.803196803196803,1,0.999000999000999,0.821178821178821,0.821178821178821,1,0.001998001998002,0.194805194805195,0.194805194805195,0.000999000999000999,0.00599400599400599,0.203796203796204,0.203796203796204,0.003996003996004,0.996789816932604,0.00321018306739634,0.000348742970263638,0.996789816932604,0.00321018306739634,0.000348742970263638,NA,NA,0.295613515760055,0.940619541186868,0.122432848425133,0.9035023452439,0.177113606968063,0.996443309038078,0.000347623830660507,0.00320906713126133,0,0
"Turdus pilaris",0.960784262344084,1,1,1,0.998001998001998,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.003996003996004,0.999065474237431,0.000934525762568582,0.00293336573966714,0.999065474237431,0.000934525762568582,0.00293336573966714,NA,NA,0.0331439248919325,-1.30849917180782,0.110980422358866,-1.36384931402017,0.0955099920471542,0.996137580521401,0.00293063246757232,0.000931787011027015,0,0
