"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Aythya valisineria",0.52526632975583,0.982017982017982,0.982017982017982,0.982017982017982,0.984015984015984,0.984015984015984,0.982017982017982,0.982017982017982,0.982017982017982,0.026973026973027,0.025974025974026,0.025974025974026,0.026973026973027,0.020979020979021,0.022977022977023,0.022977022977023,0.022977022977023,0.937076480717439,0.0629235192825614,0.303373076278461,0.937076480717439,0.0629235192825614,0.2962084081678,-5.04925677699891,-1.22641809467223,-4.21972970055242,-0.18351072275587,1.33258056302625,0.665496570818102,0.280090984562599,0.044687266373702,0.00972517824559638,0
"Baeolophus bicolor",0.831436588822227,0.996003996003996,0.986013986013986,0.986013986013986,0.97002997002997,0.996003996003996,0.987012987012987,0.987012987012987,0.978021978021978,0.00599400599400599,0.012987012987013,0.012987012987013,0.022977022977023,0.00899100899100899,0.014985014985015,0.014985014985015,0.022977022977023,0.976593378202136,0.0234066217978642,0.0110226929190959,0.97667134441528,0.0233286555847196,0.0110226929190959,0.994229296423272,-0.750394138174748,1.22292155937107,-1.19149410166317,0.49685946596766,0.966077941264753,0.0107674669643381,0.0230756228168578,0,7.8968954051177e-05
"Baeolophus ridgwayi",0.865345809303875,1,0.996003996003996,0.996003996003996,0.994005994005994,1,0.996003996003996,0.996003996003996,0.994005994005994,0.002997002997003,0.00799200799200799,0.00799200799200799,0.010989010989011,0.001998001998002,0.00699300699300699,0.00699300699300699,0.00899100899100899,0.946828664445943,0.053171335554057,0.0391359329701542,0.946828664445943,0.053171335554057,0.0391359329701542,-2.22027781143426,2.55077781212309,-2.13851636633631,2.71959761183513,0.187576807413165,0.911670745911548,0.0371322920973967,0.051196961991055,0,0
"Bartramia longicauda",0.740849275126198,0.987012987012987,0.984015984015984,0.984015984015984,0.986013986013986,0.985014985014985,0.984015984015984,0.984015984015984,0.983016983016983,0.012987012987013,0.01998001998002,0.01998001998002,0.017982017982018,0.012987012987013,0.016983016983017,0.016983016983017,0.014985014985015,0.967079592251294,0.0329204077487058,0.0965505352041895,0.967079592251294,0.0329204077487058,0.0962083709405412,-2.58716945454112,-0.599184662719627,-2.25947910419493,0.0671170840090835,0.742522042368937,0.876493459584131,0.093302488289677,0.0298367603967447,0.000367291729447591,3.46944695195361e-18
"Bombycilla cedrorum",0.797233789798212,1,0.944055944055944,0.944055944055944,1,1,0.951048951048951,0.951048951048951,1,0.002997002997003,0.0639360639360639,0.0639360639360639,0.002997002997003,0.000999000999000999,0.0529470529470529,0.0529470529470529,0.000999000999000999,0.988011955728948,0.0119880442710518,0.0163612604803898,0.988673002917613,0.0113269970823874,0.0100909698456694,-0.289238559094133,-1.34345308574304,-0.125360519564397,-1.49504836359993,0.223242334938104,0.972037489725294,0.00990879030182086,0.0111364078695361,0.00625950190459105,0.000657810198757902
"Bonasa umbellus",0.633050910858357,0.984015984015984,0.979020979020979,0.979020979020979,0.991008991008991,0.991008991008991,0.985014985014985,0.985014985014985,1,0.022977022977023,0.020979020979021,0.020979020979021,0.00999000999000999,0.020979020979021,0.023976023976024,0.023976023976024,0.000999000999000999,0.98548011475586,0.0145198852441399,0.0930756570998548,0.98548011475586,0.0145198852441399,0.0792001553763914,-2.49870206535498,-2.08296316154617,-2.06476295471675,-1.979974035162,0.445993174717816,0.894965404597036,0.0769780745668503,0.0131862579240815,0.0148702629120325,0
"Botaurus lentiginosus",0.602052737449555,0.985014985014985,0.965034965034965,0.965034965034965,0.999000999000999,0.983016983016983,0.959040959040959,0.959040959040959,1,0.011988011988012,0.032967032967033,0.032967032967033,0.000999000999000999,0.017982017982018,0.037962037962038,0.037962037962038,0.000999000999000999,0.988131007317275,0.011868992682725,0.118982309637785,0.988131007317275,0.011868992682725,0.10064698469659,-3.14929177580142,-1.830303087387,-2.82947571266248,-1.28163671990362,0.635072513221197,0.8717920427063,0.0975626243397521,0.0104715804879267,0.0201737524660216,0
"Branta canadensis",0.845600109956421,1,0.938061938061938,0.938061938061938,0.996003996003996,1,0.964035964035964,0.964035964035964,1,0.001998001998002,0.051948051948052,0.051948051948052,0.003996003996004,0.002997002997003,0.0569430569430569,0.0569430569430569,0.000999000999000999,0.983379427091467,0.016620572908533,0.00354469448538749,0.983605509392663,0.0163944906073369,0.00136191773381264,-0.403889528188179,-1.09141370430014,-0.120304292147308,-0.995592148774651,0.299336527346198,0.97995138115091,0.00133643327644286,0.0163335845117881,0.00214955173210658,0.000229049328752298
"Bubo virginianus",0.751423460250008,0.998001998001998,0.996003996003996,0.996003996003996,0.997002997002997,0.996003996003996,1,1,1,0.00599400599400599,0.00699300699300699,0.00699300699300699,0.002997002997003,0.002997002997003,0.001998001998002,0.001998001998002,0.000999000999000999,0.999663734177091,0.000336265822909384,0.0260821607992083,1,0,0.0205496050780585,-0.49534809489792,-0.0675062396267043,-0.240472345330569,1.38883619232552,1.47847723243276,0.973598882904377,0.0204268359600982,0,0.00564678297954444,0.00032749815598042
"Bubulcus ibis",0.799802777815208,0.998001998001998,0.981018981018981,0.981018981018981,0.998001998001998,1,1,1,1,0.000999000999000999,0.016983016983017,0.016983016983017,0.003996003996004,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.963912465592474,0.0360875344075255,0.0238285126852375,0.975890920086609,0.0241090799133913,0.0206926087658137,3.93326804716447,0.773564356815539,4.47272637572881,1.02132108104283,0.593631773625092,0.941753690733952,0.019899105072167,0.0232657303406625,0.00308926332174343,0.0119922105314749
"Buteo jamaicensis",0.879987384415858,0.999000999000999,0.974025974025974,0.974025974025974,1,1,0.994005994005994,0.994005994005994,1,0.002997002997003,0.020979020979021,0.020979020979021,0.001998001998002,0.001998001998002,0.00799200799200799,0.00799200799200799,0.000999000999000999,0.997701980734243,0.00229801926575732,0.00543348667662019,0.998108553385097,0.00189144661490281,0.00203561929303041,-0.38136054658313,-0.372086898010628,-0.125745819622392,-0.246735672043156,0.284696010668855,0.99229337034479,0.00202405172776716,0.00188042666297541,0.00339701638063988,0.0004051348838278
"Buteo lineatus",0.844803128353204,1,1,1,0.999000999000999,0.992007992007992,1,1,0.998001998001998,0.004995004995005,0.003996003996004,0.003996003996004,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.979738889479306,0.0202611105206937,0.0157305422470193,0.981526606335452,0.0184733936645483,0.0153959587994899,2.87973692400437,-0.238826992390258,2.23700997439237,-0.367745962991838,0.655528819151776,0.964634512115735,0.0150837012480589,0.0181554661582278,0.00033303633964518,0.00179328413833285
"Buteo platypterus",0.812704303319108,0.997002997002997,0.992007992007992,0.992007992007992,0.998001998001998,0.999000999000999,1,1,1,0.003996003996004,0.00799200799200799,0.00799200799200799,0.001998001998002,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.994618980209803,0.00538101979019693,0.0175711818869581,0.995573412100261,0.00442658789973892,0.0116273954629094,0.735940818015788,-1.4590827384946,0.831734887613878,-1.62606764657759,0.192510943319201,0.977234747603197,0.0114963676839269,0.00434504925138468,0.00598191591261111,0.0009419195488806
"Buteo regalis",0.745726947797179,1,1,1,0.994005994005994,0.999000999000999,1,1,0.994005994005994,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.00599400599400599,0.003996003996004,0.013986013986014,0.013986013986014,0.00899100899100899,1,0,0.163260164596914,1,0,0.163260164596914,-3.03913553804269,1.92134317188065,-3.31619244178079,1.69999969849626,0.354617344638994,0.836739835403086,0.163260164596914,0,0,0
"Buteo swainsoni",0.872567656875537,1,0.953046953046953,0.953046953046953,0.999000999000999,1,0.952047952047952,0.952047952047952,0.998001998001998,0.000999000999000999,0.04995004995005,0.04995004995005,0.002997002997003,0.000999000999000999,0.0669330669330669,0.0669330669330669,0.00799200799200799,0.9819725945573,0.0180274054426999,0.0217161073651245,0.982258950019344,0.0177410499806557,0.0199641263947188,-2.32498047530855,2.00404701154032,-2.17945676371529,2.67905435542303,0.690515796293955,0.961024198892085,0.0195768431460421,0.0173575189565117,0.0017561306877737,0.000285308317587472
"Butorides virescens",0.877833367225616,1,0.995004995004995,0.995004995004995,1,1,1,1,1,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.989862107358736,0.0101378926412636,0.0042918104262634,0.99300634074789,0.00699365925210983,0.00313596927703061,1.33682455627871,-0.617137084658362,1.52694889043037,-0.852371736878347,0.302460913246106,0.985656692683091,0.00310071284617627,0.0069418963055113,0.00114777251797902,0.00315292564724248
"Calamospiza melanocorys",0.776668495471957,0.994005994005994,0.986013986013986,0.986013986013986,0.986013986013986,0.994005994005994,0.985014985014985,0.985014985014985,0.988011988011988,0.00599400599400599,0.012987012987013,0.012987012987013,0.013986013986014,0.002997002997003,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.920932856982761,0.0790671430172391,0.0903112922438824,0.920932856982761,0.0790671430172391,0.0903112922438824,-3.40813408849306,1.52621378200787,-3.11982439187176,1.73041992967738,0.353302465193623,0.843787416156501,0.0837688005605648,0.0724437832829343,0,0
"Calcarius ornatus",0.420870856220594,0.97002997002997,0.979020979020979,0.979020979020979,0.966033966033966,0.971028971028971,0.978021978021978,0.978021978021978,0.971028971028971,0.031968031968032,0.026973026973027,0.026973026973027,0.036963036963037,0.034965034965035,0.027972027972028,0.027972027972028,0.038961038961039,0.862542196342348,0.137457803657652,0.435094083853001,0.862542196342348,0.137457803657652,0.435094083853001,-4.91391820090156,-0.0661772436465567,-4.05219809384567,1.00782449174396,1.37696814433968,0.518250220565006,0.399159574148753,0.0825902052862406,0,0
"Callipepla californica",0.647542107291425,0.997002997002997,0.948051948051948,0.948051948051948,0.974025974025974,0.994005994005994,0.946053946053946,0.946053946053946,0.978021978021978,0.00899100899100899,0.051948051948052,0.051948051948052,0.023976023976024,0.00599400599400599,0.050949050949051,0.050949050949051,0.018981018981019,0.993966863992347,0.00603313600765321,0.16487988707824,0.993966863992347,0.00603313600765321,0.16009165045048,-0.0653386118829658,1.52160729100488,-1.36263394180926,2.22472474978188,1.47558440418893,0.830908259692997,0.158376178470583,0.00504341011980544,0.00567215171661378,0
"Callipepla gambelii",0.788571923714001,1,0.989010989010989,0.989010989010989,0.997002997002997,1,0.991008991008991,0.991008991008991,1,0.000999000999000999,0.012987012987013,0.012987012987013,0.000999000999000999,0.001998001998002,0.011988011988012,0.011988011988012,0.000999000999000999,0.967533827473984,0.0324661725260158,0.0550456463932041,0.967533827473984,0.0324661725260158,0.0260426655293812,-0.263059367793896,5.2241789793682,-0.13152047230784,5.42674870583179,0.241530484836232,0.915912148783183,0.0244905940957076,0.0307339764219956,0.0288632806991142,0
"Callipepla squamata",0.80529471529122,0.997002997002997,0.996003996003996,0.996003996003996,0.998001998001998,1,0.999000999000999,0.999000999000999,0.998001998001998,0.001998001998002,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.003996003996004,0.985241362581963,0.014758637418037,0.102916153973174,0.985241362581963,0.014758637418037,0.102916153973174,-0.577280552416663,4.65440877928951,-0.241340079898794,4.61156770046162,0.338661127250629,0.885188625761662,0.101551498566908,0.0132598756714297,0,0
"Calypte anna",0.679194326461505,0.995004995004995,0.981018981018981,0.981018981018981,0.993006993006993,0.996003996003996,0.981018981018981,0.981018981018981,1,0.004995004995005,0.027972027972028,0.027972027972028,0.00599400599400599,0.002997002997003,0.015984015984016,0.015984015984016,0.000999000999000999,0.974576577031395,0.0254234229686049,0.134231166999761,0.974576577031395,0.0254234229686049,0.121055323614795,2.26025789261255,2.60006838007865,1.37238507554548,3.37472563132822,1.17830895617413,0.846647307689381,0.116607070471653,0.022086178875941,0.0146594429630253,0
"Campylorhynchus brunneicapillus",0.766639491168545,0.999000999000999,1,1,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.003996003996004,0.001998001998002,0.001998001998002,0.000999000999000999,0.993886175192533,0.00611382480746665,0.0877999617068325,0.993886175192533,0.00611382480746665,0.0808869950082039,0.0840725325366583,5.12187769190536,0.0169591805692864,5.1003435503654,0.0704834822079581,0.907109937864287,0.0798306591435681,0.00558002654593708,0.007479376446208,0
"Cardellina canadensis",0.696112780807543,1,1,1,1,0.998001998001998,0.997002997002997,0.997002997002997,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.003996003996004,0.003996003996004,0.003996003996004,0.001998001998002,0.879659124145142,0.120340875854858,0.0288038719588441,0.879659124145142,0.120340875854858,0.0288038719588441,-0.655503337272047,-2.73272235025017,-1.12362587928767,-2.94108132887712,0.512398456591773,0.857293156213152,0.0254257215301733,0.117281122256675,0,0
"Cardellina pusilla",0.473043812232092,0.935064935064935,0.727272727272727,0.727272727272727,0.989010989010989,0.919080919080919,0.704295704295704,0.704295704295704,1,0.0779220779220779,0.275724275724276,0.275724275724276,0.00699300699300699,0.0779220779220779,0.271728271728272,0.271728271728272,0.000999000999000999,0.948726815389075,0.0512731846109253,0.147273068317753,0.949476587295746,0.0505234127042541,0.103460492767335,-1.00819746793767,-1.02285266737385,-0.660634188788748,0.175018971479791,1.24727570977016,0.815160311594127,0.0940693486918651,0.0433761942041127,0.046715650349373,0.000678495160522256
"Cardinalis cardinalis",0.883382917006496,0.999000999000999,0.977022977022977,0.977022977022977,0.98001998001998,1,0.989010989010989,0.989010989010989,0.984015984015984,0.002997002997003,0.024975024975025,0.024975024975025,0.022977022977023,0.002997002997003,0.010989010989011,0.010989010989011,0.017982017982018,0.99275480344714,0.00724519655286,0.00982037387647683,0.994294445788966,0.0057055542110342,0.00935613289248416,0.741789380108052,-0.746739162553667,0.931516101724638,-1.06234396465756,0.368242610253639,0.983075526463165,0.00928465372303158,0.00564117674953507,0.000465263326340457,0.00153337973792814
"Cardinalis sinuatus",0.808339961594257,0.999000999000999,0.999000999000999,0.999000999000999,1,0.998001998001998,0.998001998001998,0.998001998001998,0.999000999000999,0.003996003996004,0.002997002997003,0.002997002997003,0.001998001998002,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.933951867396053,0.0660481326039474,0.0172432320782628,0.933951867396053,0.0660481326039474,0.0172432320782628,0.298052386407826,5.2526318757485,0.632692146588215,5.3095493312397,0.339445674347428,0.918894031644268,0.0161227106850456,0.0649832576706864,0,0
"Cathartes aura",0.867700894529338,0.994005994005994,0.874125874125874,0.874125874125874,1,0.997002997002997,0.984015984015984,0.984015984015984,1,0.004995004995005,0.115884115884116,0.115884115884116,0.000999000999000999,0.003996003996004,0.015984015984016,0.015984015984016,0.000999000999000999,0.994583332948892,0.00541666705110772,0.00286608698758942,0.996647187570346,0.00335281242965426,0.000174375630647232,0.843873050089168,-0.265495034858608,0.615038491750608,-0.412564966202971,0.272019888603094,0.991748167132479,0.000172966873294574,0.00333633167616189,0.00267763972998187,0.00206489458808218
"Catharus fuscescens",0.797739454124709,1,0.99000999000999,0.99000999000999,0.999000999000999,1,0.992007992007992,0.992007992007992,1,0.001998001998002,0.00799200799200799,0.00799200799200799,0.001998001998002,0.001998001998002,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.995662118640906,0.00433788135909369,0.0375477134996589,0.995662118640906,0.00433788135909369,0.0341748445742392,-0.697949507779549,-2.11402913563822,-1.11016018223863,-2.1705204698627,0.416063590068245,0.958433389927549,0.03391329367591,0.00417568395770126,0.00347763243884006,0
"Catharus guttatus",0.703466209708122,0.994005994005994,0.975024975024975,0.975024975024975,0.998001998001998,0.998001998001998,0.968031968031968,0.968031968031968,1,0.003996003996004,0.030969030969031,0.030969030969031,0.001998001998002,0.004995004995005,0.031968031968032,0.031968031968032,0.000999000999000999,0.994064289428994,0.00593571057100625,0.0860710642734204,0.994212184559742,0.00578781544025831,0.0715186630813311,-1.09507696459993,-2.03435107766147,-1.79557178966047,-1.96482586825116,0.703936612686224,0.908968503660175,0.070015636911513,0.00529156856242162,0.0155882688657471,0.000136022000143118
"Catharus ustulatus",0.566457181202837,1,0.992007992007992,0.992007992007992,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.023976023976024,0.023976023976024,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.997536932671638,0.00246306732836186,0.0759596300852757,0.99916495469166,0.000835045308340311,0.0269062902766375,-1.50131547737543,-1.49633848772269,-1.86022385608216,-0.786941165489675,0.795021877118648,0.921936884836904,0.0254917909676064,0.000770502474745539,0.0502949246502896,0.00150589707045403
"Catherpes mexicanus",0.814466550052157,0.997002997002997,0.995004995004995,0.995004995004995,0.997002997002997,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.003996003996004,0.003996003996004,0.001998001998002,0.001998001998002,0.004995004995005,0.004995004995005,0.000999000999000999,0.978808832157054,0.0211911678429456,0.0292174187080291,0.978808832157054,0.0211911678429456,0.0263507712815539,-1.19192299341743,3.18024812832707,-1.47299022775939,2.78260173781382,0.486951170148355,0.950799253193988,0.0257323612206466,0.0205847616995637,0.00288362388580138,3.46944695195361e-18
"Centronyx henslowii",0.611543419138897,0.958041958041958,0.966033966033966,0.966033966033966,0.952047952047952,0.95004995004995,0.962037962037962,0.962037962037962,0.947052947052947,0.042957042957043,0.036963036963037,0.036963036963037,0.04995004995005,0.042957042957043,0.033966033966034,0.033966033966034,0.044955044955045,0.824623245797123,0.175376754202877,0.0798675333077453,0.824623245797123,0.175376754202877,0.0798675333077453,-0.289238559094133,-1.55101842636078,-0.401723526844701,-0.720772646909837,0.837831082179428,0.769541519090241,0.0667962332951664,0.163662247614592,0,0
"Certhia americana",0.584478630108501,0.976023976023976,0.932067932067932,0.932067932067932,0.983016983016983,0.978021978021978,0.939060939060939,0.939060939060939,1,0.022977022977023,0.0659340659340659,0.0659340659340659,0.00899100899100899,0.02997002997003,0.0579420579420579,0.0579420579420579,0.000999000999000999,0.939759059481484,0.0602409405185156,0.0719637091046097,0.942969286958214,0.0570307130417864,0.0469150191471495,-0.249388327540115,-2.21405096869995,-0.554548840245538,-2.00812643264674,0.368141077663664,0.875927800390794,0.043117004624375,0.0529760488706397,0.0248060001572011,0.00317314595699018
"Chaetura pelagica",0.857549191924757,0.996003996003996,0.986013986013986,0.986013986013986,0.99000999000999,0.996003996003996,0.996003996003996,0.996003996003996,1,0.00599400599400599,0.013986013986014,0.013986013986014,0.011988011988012,0.004995004995005,0.003996003996004,0.003996003996004,0.00699300699300699,0.98228436853117,0.0177156314688297,0.00245621471791313,0.983300871808364,0.0166991281916357,0.00208622440145606,0.704560328423674,-0.848169829324486,0.929314024537247,-1.13375100489065,0.363415508412155,0.979914306606053,0.00204859496658544,0.0166416150864773,0.000364211345970363,0.00103127199491349
"Chamaea fasciata",0.384284596685029,0.894105894105894,0.892107892107892,0.892107892107892,0.892107892107892,0.887112887112887,0.899100899100899,0.899100899100899,0.894105894105894,0.0979020979020979,0.101898101898102,0.101898101898102,0.101898101898102,0.103896103896104,0.104895104895105,0.104895104895105,0.10989010989011,0.878744352812068,0.121255647187932,0.428201421131682,0.878744352812068,0.121255647187932,0.419920837015367,3.64998259535277,1.85098612786744,1.45943058180711,2.67992763098639,2.34214904300347,0.529982435586253,0.383655683837618,0.0731308975353279,0.0132309830408016,1.38777878078145e-17
"Charadrius vociferus",0.899466904122386,1,0.973026973026973,0.973026973026973,0.999000999000999,1,1,1,1,0.001998001998002,0.034965034965035,0.034965034965035,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995784733289513,0.00421526671048726,0.00541243901596192,0.997249298099768,0.00275070190023172,0.00254759978761458,-0.368048248117139,-0.570546534549706,-0.0487716145086771,-0.398439340977286,0.36270987696467,0.99041770540272,0.00252963242696737,0.00273185839234539,0.00286011468138922,0.00146068909657807
"Chlidonias niger",0.563539758011379,0.984015984015984,0.986013986013986,0.986013986013986,0.987012987012987,0.983016983016983,0.987012987012987,0.987012987012987,0.984015984015984,0.023976023976024,0.023976023976024,0.023976023976024,0.022977022977023,0.025974025974026,0.022977022977023,0.022977022977023,0.022977022977023,0.927034488363361,0.072965511636639,0.19774744888141,0.927034488363361,0.072965511636639,0.19395802235952,-4.62596328212564,-1.26725544368073,-3.8383644734974,-0.215072402701977,1.31430629423887,0.754603767685648,0.1815804368822,0.0593937449828052,0.00442205044934735,0
"Chondestes grammacus",0.88766313043044,1,0.992007992007992,0.992007992007992,1,1,0.993006993006993,0.993006993006993,1,0.001998001998002,0.00899100899100899,0.00899100899100899,0.001998001998002,0.001998001998002,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.998741153428361,0.00125884657163877,0.021290233044851,0.998741153428361,0.00125884657163877,0.019328545030274,-1.41990510001597,1.60400323421828,-1.03608230846823,1.72221496341797,0.401614178325268,0.97750391973674,0.0192661144914064,0.00123207845586421,0.00199788731598963,0
"Chordeiles minor",0.848961966469929,1,0.962037962037962,0.962037962037962,1,1,0.993006993006993,0.993006993006993,1,0.000999000999000999,0.02997002997003,0.02997002997003,0.000999000999000999,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.993949513377885,0.00605048662211483,0.0170377065795352,0.996711271926119,0.00328872807388114,0.0115747161078656,-1.68889397255159,1.16497774086874,-1.5040172375897,1.704781655597,0.570585377911255,0.977115620561159,0.0114422770206985,0.00322407066447371,0.00549408905237966,0.00272394270128872
"Cinclus mexicanus",0.443516066292889,0.892107892107892,0.836163836163836,0.836163836163836,0.944055944055944,0.882117882117882,0.839160839160839,0.839160839160839,0.99000999000999,0.112887112887113,0.176823176823177,0.176823176823177,0.0619380619380619,0.107892107892108,0.163836163836164,0.163836163836164,0.00999000999000999,0.882865168008761,0.117134831991239,0.094108845063584,0.882865168008761,0.117134831991239,0.0597423745392099,-1.91061409877558,-1.43479545313661,-2.42185350049268,-0.41095089419044,1.14438778687635,0.808694326955215,0.0513830657262853,0.10729415719709,0.0326284501214099,0
"Circus hudsonius",0.791540385987667,0.997002997002997,0.987012987012987,0.987012987012987,0.997002997002997,0.999000999000999,0.994005994005994,0.994005994005994,1,0.00699300699300699,0.013986013986014,0.013986013986014,0.003996003996004,0.002997002997003,0.00999000999000999,0.00999000999000999,0.001998001998002,0.988986238700981,0.0110137612990192,0.030706106909889,0.988986238700981,0.0110137612990192,0.02765589923843,-2.84531925070439,-0.306196126904314,-2.84325959922278,1.12884760006979,1.4350452050343,0.958942626072665,0.0272747277649235,0.0106791831571806,0.00310346300523086,1.73472347597681e-18
"Cistothorus palustris",0.570799762461622,0.997002997002997,0.984015984015984,0.984015984015984,1,0.996003996003996,0.978021978021978,0.978021978021978,1,0.00899100899100899,0.038961038961039,0.038961038961039,0.002997002997003,0.004995004995005,0.02997002997003,0.02997002997003,0.000999000999000999,0.989893404795656,0.0101065952043444,0.0540339487112693,0.990572710086715,0.00942728991328456,0.0238436691949017,-2.28573866317616,-1.24916512729674,-2.20699529800798,-0.442609114844303,0.81039071982667,0.936917205111438,0.0228852113096108,0.00891664996157285,0.03063186378915,0.000649069828227905
"Coccothraustes vespertinus",0.358787730267993,0.826173826173826,0.788211788211788,0.788211788211788,0.949050949050949,0.8001998001998,0.761238761238761,0.761238761238761,0.988011988011988,0.202797202797203,0.234765234765235,0.234765234765235,0.0909090909090909,0.172827172827173,0.208791208791209,0.208791208791209,0.011988011988012,0.964057010259441,0.0359429897405595,0.165658632760586,0.964057010259441,0.0359429897405595,0.122415517935682,-1.2399114662848,-2.2149002066233,-1.88148628932464,-0.575854279688887,1.76013914340852,0.809170661831676,0.112872376040058,0.0301683536212768,0.0477886085069887,0
"Coccyzus americanus",0.857316653333855,0.998001998001998,0.974025974025974,0.974025974025974,0.983016983016983,0.997002997002997,0.975024975024975,0.975024975024975,0.977022977022977,0.00799200799200799,0.030969030969031,0.030969030969031,0.021978021978022,0.00599400599400599,0.016983016983017,0.016983016983017,0.014985014985015,0.98974012614044,0.0102598738595596,0.0131200784117181,0.990816045428553,0.00918395457144724,0.0129810338304675,1.03937764719427,-0.517579103795156,1.30057341051259,-0.69624612628352,0.316457156184363,0.976886157065309,0.0128477695850093,0.00905483730240057,0.000139446690899481,0.00107178935638139
"Coccyzus erythropthalmus",0.816312258048418,0.998001998001998,0.952047952047952,0.952047952047952,0.996003996003996,1,0.949050949050949,0.949050949050949,0.996003996003996,0.002997002997003,0.041958041958042,0.041958041958042,0.004995004995005,0.004995004995005,0.0629370629370629,0.0629370629370629,0.00799200799200799,0.973299456630024,0.0267005433699761,0.0393875873603058,0.973299456630024,0.0267005433699761,0.0388732456450401,-1.01013582300597,-1.6757408903958,-1.03176870568365,-1.78954983936135,0.115846702489069,0.935947847512606,0.0378548723385835,0.0256758759334699,0.000521404215340339,0
"Colaptes auratus auratus",0.851574148512224,1,0.966033966033966,0.966033966033966,0.998001998001998,1,0.977022977022977,0.977022977022977,1,0.002997002997003,0.032967032967033,0.032967032967033,0.00899100899100899,0.000999000999000999,0.030969030969031,0.030969030969031,0.000999000999000999,0.983573391247118,0.0164266087528824,0.00471210000900383,0.984157636292123,0.0158423637078771,0.00336040979485999,0.169214727198855,-1.06245125863471,0.412246265816493,-1.38170725635851,0.401233997619195,0.979014474524714,0.00330098248337234,0.015759572256261,0.00133407247335377,0.000590898262299171
"Colaptes auratus cafer",0.64338363966066,0.999000999000999,0.971028971028971,0.971028971028971,1,1,0.988011988011988,0.988011988011988,1,0.003996003996004,0.032967032967033,0.032967032967033,0.001998001998002,0.003996003996004,0.010989010989011,0.010989010989011,0.000999000999000999,0.999125323082791,0.000874676917209009,0.0878811780047684,0.999642516302077,0.000357483697923036,0.0741753657160934,-2.39550070641041,0.8417979200981,-2.36158606336068,1.51300965274434,0.672067997344883,0.911391069194534,0.0730189750461483,0.000325923962172931,0.0147920851495373,0.000471946647607262
"Colinus virginianus",0.859713500470747,0.992007992007992,0.99000999000999,0.99000999000999,0.967032967032967,0.994005994005994,0.995004995004995,0.995004995004995,0.969030969030969,0.00899100899100899,0.00999000999000999,0.00999000999000999,0.033966033966034,0.00699300699300699,0.00599400599400599,0.00599400599400599,0.034965034965035,0.990233323817547,0.00976667618245248,0.0220437271643915,0.991195027129292,0.00880497287070761,0.0218694571147843,1.45799077483075,-0.270527090710453,1.89436214444913,0.145038981036583,0.602590351905739,0.968613427204215,0.021656669409957,0.00860437624817074,0.00017646435086616,0.000949062786791606
"Columbina inca",0.753030843275551,0.997002997002997,0.987012987012987,0.987012987012987,0.999000999000999,0.998001998001998,0.977022977022977,0.977022977022977,1,0.002997002997003,0.028971028971029,0.028971028971029,0.001998001998002,0.003996003996004,0.027972027972028,0.027972027972028,0.000999000999000999,0.87991271318121,0.12008728681879,0.0221175316675452,0.880389091929892,0.119610908070108,0.00534510651362576,2.19015675536532,3.79768100721624,2.31161337267117,3.77180708837445,0.124182001770027,0.862742690119382,0.00463623273030556,0.117213442944662,0.0148770926309701,0.000530541574680424
