"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","centroid_dist","centroid_NS_shift","centroid_EW_shift","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","range_stability_NA","range_expansion_NA","range_unfilling_NA","range_stability_A","range_expansion_A","range_unfilling_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Riparia riparia",676255.591905896,716320.622614718,257927.483983054,716887.953282182,418328.492625581,567.330667464179,-418328.107922842,139,78,0.760433516451446,0.995004995004995,0.897102897102897,0.897102897102897,1,0.99000999000999,0.899100899100899,0.899100899100899,1,0.00999000999000999,0.118881118881119,0.118881118881119,0.000999000999000999,0.00799200799200799,0.110889110889111,0.110889110889111,0.000999000999000999,0.998269327893613,0.00173067210638712,0.0328800099779179,0.998269327893613,0.00173067210638712,0.0328800099779179,0.965501163808368,0.0328249733510168,0.00167386284061561
"Salpinctes obsoletus",-1554620.29208639,575089.560285464,-1565596.46354447,536693.66312213,39933.9612216765,-38395.8971633336,-10976.1714580755,39,31,0.921039603515995,1,1,1,1,1,1,1,1,0.000999000999000999,0.014985014985015,0.014985014985015,0.000999000999000999,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,1,0,0.0455664923132409,1,0,0.0455664923132409,0.954433507686759,0.0455664923132409,0
"Sayornis phoebe",937361.739184937,333858.58378042,889153.645797413,312787.025708987,52612.0787235972,-21071.5580714331,-48208.0933875238,324,389,0.849231014516023,1,0.991008991008991,0.991008991008991,1,1,0.988011988011988,0.988011988011988,1,0.000999000999000999,0.011988011988012,0.011988011988012,0.000999000999000999,0.001998001998002,0.00699300699300699,0.00699300699300699,0.001998001998002,0.956955353904645,0.043044646095355,0,0.956955353904645,0.043044646095355,0,0.956955353904645,0,0.043044646095355
"Sayornis saya",-1018181.25211131,455114.402753311,-1058137.59411311,550878.214473684,103765.200820794,95763.8117203735,-39956.3420017965,30,44,0.880442289813126,1,0.976023976023976,0.976023976023976,1,0.999000999000999,0.966033966033966,0.966033966033966,0.998001998001998,0.001998001998002,0.023976023976024,0.023976023976024,0.001998001998002,0.003996003996004,0.035964035964036,0.035964035964036,0.003996003996004,0.9793746136256,0.0206253863743996,0.0376520242359834,0.9793746136256,0.0206253863743996,0.0376520242359834,0.943231678913651,0.0369040959497096,0.019864225136639
"Seiurus aurocapilla",1246437.40980981,511855.309449007,1235184.77754043,516943.971664813,12349.7455899481,5088.66221580625,-11252.632269379,205,219,0.946482363433066,1,0.988011988011988,0.988011988011988,1,1,0.987012987012987,0.987012987012987,1,0.003996003996004,0.017982017982018,0.017982017982018,0.003996003996004,0.001998001998002,0.011988011988012,0.011988011988012,0.001998001998002,0.996334158774073,0.0036658412259273,0.00456043575978832,0.996334158774073,0.0036658412259273,0.00456043575978832,0.991807021712271,0.0045437938887612,0.00364918439896776
"Setophaga americana",1033298.85274281,159552.354660557,935439.856173665,147171.937766877,98639.0284420008,-12380.4168936797,-97858.996569148,112,210,0.845326010351735,0.997002997002997,0.953046953046953,0.953046953046953,1,1,0.975024975024975,0.975024975024975,1,0.00599400599400599,0.035964035964036,0.035964035964036,0.000999000999000999,0.00899100899100899,0.0569430569430569,0.0569430569430569,0.001998001998002,0.960567801717398,0.0394321982826021,0,0.960567801717398,0.0394321982826021,0,0.960567801717398,0,0.0394321982826021
"Setophaga caerulescens",1512107.35739781,796330.047889084,1563482.95564049,755008.236743389,65931.35954274,-41321.8111456948,51375.5982426831,35,55,0.876667562571781,1,1,1,1,1,1,1,1,0.001998001998002,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.979983926314062,0.0200160736859381,0.0239817789462402,0.979983926314062,0.0200160736859381,0.0239817789462402,0.956941520500102,0.0235130446482191,0.0195454348516786
"Setophaga cerulea",1257152.16083822,334534.153504776,1119203.79976937,299711.660717723,142275.635038075,-34822.4927870525,-137948.361068855,39,26,0.682082295776254,0.996003996003996,0.995004995004995,0.995004995004995,0.992007992007992,0.999000999000999,0.999000999000999,0.999000999000999,0.994005994005994,0.002997002997003,0.004995004995005,0.004995004995005,0.00799200799200799,0.002997002997003,0.003996003996004,0.003996003996004,0.00599400599400599,0.744335710161162,0.255664289838838,0.00352595810485735,0.744335710161162,0.255664289838838,0.00352595810485735,0.742380441072754,0.00262686454742943,0.254992694379816
"Setophaga citrina",1128761.36379358,-42659.6880205629,1153413.06100218,61618.1752760855,107152.12993207,104277.863296648,24651.6972086041,88,130,0.851955777772559,0.998001998001998,0.929070929070929,0.929070929070929,1,0.995004995004995,0.951048951048951,0.951048951048951,1,0.00799200799200799,0.0559440559440559,0.0559440559440559,0.001998001998002,0.00599400599400599,0.0659340659340659,0.0659340659340659,0.000999000999000999,0.949266212343312,0.0507337876566882,0.000265302216087391,0.949266212343312,0.0507337876566882,0.000265302216087391,0.949027143616062,0.000251845819582475,0.0507210105643553
"Setophaga coronata audoboni",-1715383.56383793,836334.007688065,-1656989.66109422,809023.595544404,64464.769363575,-27310.4121436614,58393.9027437135,39,34,0.916725045750069,0.999000999000999,0.997002997002997,0.997002997002997,1,0.999000999000999,0.997002997002997,0.997002997002997,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.001998001998002,0.004995004995005,0.004995004995005,0.000999000999000999,0.973921918726283,0.0260780812737168,0,0.973921918726283,0.0260780812737168,0,0.973921918726283,0,0.0260780812737168
"Setophaga coronata coronata",1293224.60716205,918344.617606872,1220917.72146878,895402.073285303,75859.383457856,-22942.5443215682,-72306.8856932651,53,53,0.739989385939756,0.999000999000999,0.997002997002997,0.997002997002997,1,0.998001998001998,0.999000999000999,0.999000999000999,1,0.002997002997003,0.004995004995005,0.004995004995005,0.001998001998002,0.00799200799200799,0.003996003996004,0.003996003996004,0.002997002997003,0.815499258273471,0.184500741726529,0,0.815499258273471,0.184500741726529,0,0.815499258273471,0,0.184500741726529
"Setophaga discolor",1216276.0487306,128506.614342019,1198813.17258417,116541.576465161,21168.7074404686,-11965.0378768577,-17462.8761464288,149,137,0.889985065799128,1,1,1,1,1,1,1,1,0.000999000999000999,0.012987012987013,0.012987012987013,0.000999000999000999,0.002997002997003,0.010989010989011,0.010989010989011,0.002997002997003,1,0,0.0305029939239163,1,0,0.0305029939239163,0.969497006076084,0.0305029939239163,0
"Setophaga dominica",952202.462648496,-176428.220402973,967370.266750287,-37358.6883893821,139894.235105488,139069.532013591,15167.8041017912,64,95,0.763778066098055,0.986013986013986,0.936063936063936,0.936063936063936,0.995004995004995,0.988011988011988,0.944055944055944,0.944055944055944,0.998001998001998,0.017982017982018,0.0739260739260739,0.0739260739260739,0.00699300699300699,0.014985014985015,0.0609390609390609,0.0609390609390609,0.00699300699300699,0.885892971018829,0.114107028981171,0.00198514869435762,0.885892971018829,0.114107028981171,0.00198514869435762,0.884334660718147,0.00175902772869878,0.113906311553154
"Setophaga fusca",1373452.38078721,827889.948526159,1335410.06013419,778686.038133694,62195.2004464718,-49203.9103924648,-38042.3206530188,45,60,0.802918371024675,0.999000999000999,0.996003996003996,0.996003996003996,1,0.999000999000999,0.996003996003996,0.996003996003996,1,0.002997002997003,0.00599400599400599,0.00599400599400599,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.83423716515206,0.16576283484794,0,0.83423716515206,0.16576283484794,0,0.83423716515206,0,0.16576283484794
"Setophaga magnolia",1355104.94687724,827597.800511815,1254095.44955501,789258.981667846,108040.65706779,-38338.8188439689,-101009.497322228,48,48,0.843722216419761,1,1,1,1,0.999000999000999,0.999000999000999,0.999000999000999,1,0.002997002997003,0.003996003996004,0.003996003996004,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.971651357723671,0.0283486422763285,0.0327790478768451,0.971651357723671,0.0283486422763285,0.0327790478768451,0.940675666218612,0.0318794300639146,0.0274449037174734
"Setophaga nigrescens",-2015976.07688163,608204.058464206,-1994583.79460069,624689.425181465,27007.351906286,16485.3667172588,21392.282280941,28,26,0.878899848970597,1,0.996003996003996,0.996003996003996,1,1,1,1,1,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.958630359415966,0.041369640584034,0.00367120472519558,0.958630359415966,0.041369640584034,0.00367120472519558,0.955256111989226,0.00351986288937833,0.0412240251213953
"Setophaga pensylvanica",1307032.99087125,743433.211843277,1282510.21638342,779058.805436535,43249.8484095949,35625.5935932575,-24522.7744878305,113,112,0.792253351819309,0.997002997002997,1,1,1,0.999000999000999,1,1,1,0.00799200799200799,0.022977022977023,0.022977022977023,0.002997002997003,0.001998001998002,0.020979020979021,0.020979020979021,0.000999000999000999,1,0,0.126373878338585,1,0,0.126373878338585,0.873626121661415,0.126373878338585,0
"Setophaga petechia",581729.334325514,574742.130633179,500618.165381594,607289.313986933,87397.6022080236,32547.1833537538,-81111.1689439196,332,313,0.917290657017643,1,0.644355644355644,0.644355644355644,1,1,0.65034965034965,0.65034965034965,1,0.000999000999000999,0.350649350649351,0.350649350649351,0.000999000999000999,0.000999000999000999,0.346653346653347,0.346653346653347,0.000999000999000999,0.999183248817946,0.000816751182054163,0.0107549714015841,0.999183248817946,0.000816751182054163,0.0107549714015841,0.988445744193422,0.0107462816627743,0.000807974143803405
"Setophaga pinus",1124354.57841863,76606.5772328727,1163591.13239054,239341.336386754,167398.055557591,162734.759153881,39236.5539719078,117,178,0.73794283703125,0.986013986013986,0.987012987012987,0.987012987012987,1,0.98001998001998,0.984015984015984,0.984015984015984,1,0.016983016983017,0.016983016983017,0.016983016983017,0.000999000999000999,0.018981018981019,0.014985014985015,0.014985014985015,0.000999000999000999,0.889310547282301,0.110689452717699,0,0.889310547282301,0.110689452717699,0,0.889310547282301,0,0.110689452717699
"Setophaga ruticilla",1102279.94222232,653570.393855484,1084555.19817568,593614.567833171,62520.9374972612,-59955.8260223125,-17724.7440466327,156,199,0.859934544305927,0.995004995004995,0.963036963036963,0.963036963036963,1,0.995004995004995,0.965034965034965,0.965034965034965,1,0.00799200799200799,0.046953046953047,0.046953046953047,0.000999000999000999,0.003996003996004,0.023976023976024,0.023976023976024,0.000999000999000999,0.987493156816421,0.0125068431835791,0.00673503414044126,0.987493156816421,0.0125068431835791,0.00673503414044126,0.980924983942436,0.00665136039540756,0.0124236556621562
"Setophaga virens",1331723.57627149,718534.011469071,1359975.42087325,691284.408558727,39251.8481370492,-27249.6029103447,28251.844601769,74,83,0.885601216790698,1,0.999000999000999,0.999000999000999,1,0.999000999000999,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.003996003996004,0.003996003996004,0.000999000999000999,0.947342104093877,0.0526578959061231,0,0.947342104093877,0.0526578959061231,0,0.947342104093877,0,0.0526578959061231
"Sialia currucoides",-1311247.25418811,716031.291260337,-1347060.29879685,753495.12442201,51827.7238484694,37463.8331616727,-35813.0446087394,23,26,0.83014555572571,1,0.999000999000999,0.999000999000999,1,1,0.999000999000999,0.999000999000999,0.998001998001998,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.863468950734079,0.136531049265921,0.00144991503021121,0.863468950734079,0.136531049265921,0.00144991503021121,0.862387711033355,0.00125220449421376,0.136360084472431
"Sialia mexicana",-1978544.8744831,426014.530809019,-1950114.81189319,381035.763518757,53210.5061601353,-44978.767290262,28430.0625899108,24,30,0.822741302845967,1,0.998001998001998,0.998001998001998,0.999000999000999,1,0.995004995004995,0.995004995004995,0.999000999000999,0.001998001998002,0.004995004995005,0.004995004995005,0.003996003996004,0.001998001998002,0.00599400599400599,0.00599400599400599,0.003996003996004,0.921771238409174,0.0782287615908258,0.108202396131829,0.921771238409174,0.0782287615908258,0.108202396131829,0.829050915912154,0.10058929876901,0.0703597853188366
"Sialia sialis",857214.519236957,177611.983824372,859442.685918503,269520.462706031,91935.4839934029,91908.4788816597,2228.16668154579,306,393,0.881216619593584,0.995004995004995,0.938061938061938,0.938061938061938,1,0.996003996003996,0.936063936063936,0.936063936063936,1,0.00699300699300699,0.0559440559440559,0.0559440559440559,0.001998001998002,0.010989010989011,0.04995004995005,0.04995004995005,0.001998001998002,0.988254494844308,0.0117455051556921,0.00127837341446072,0.988254494844308,0.0117455051556921,0.00127837341446072,0.987005956605507,0.00126337724271838,0.0117306661517742
"Sitta canadensis",34012.8299823907,851411.149994586,246381.171074551,829520.526473733,213493.587014617,-21890.6235208535,212368.34109216,78,102,0.9187345053999,1,0.813186813186813,0.813186813186813,1,1,0.817182817182817,0.817182817182817,1,0.000999000999000999,0.193806193806194,0.193806193806194,0.000999000999000999,0.000999000999000999,0.193806193806194,0.193806193806194,0.000999000999000999,0.99342106584836,0.00657893415163993,0.000938318734965066,0.99342106584836,0.00657893415163993,0.000938318734965066,0.992495047058632,0.000932151352092641,0.00657280158927515
"Sitta carolinensis",727515.975579763,441870.297338234,741864.79010501,397357.012786743,46768.8034895268,-44513.2845514915,14348.8145252464,307,366,0.917575167981886,1,0.99000999000999,0.99000999000999,1,1,0.987012987012987,0.987012987012987,1,0.000999000999000999,0.011988011988012,0.011988011988012,0.000999000999000999,0.002997002997003,0.011988011988012,0.011988011988012,0.002997002997003,0.997133692300247,0.00286630769975287,0.00819003966636304,0.997133692300247,0.00286630769975287,0.00819003966636304,0.988990344527823,0.0081667562086271,0.00284289926355008
"Sitta pusilla",973503.681230789,-401686.336401099,1047523.92923476,-353088.285794682,88548.1091684849,48598.0506064179,74020.248003975,41,44,0.893161557277042,0.999000999000999,0.988011988011988,0.988011988011988,0.999000999000999,0.999000999000999,0.99000999000999,0.99000999000999,0.999000999000999,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.002997002997003,0.011988011988012,0.011988011988012,0.002997002997003,0.981896482691022,0.0181035173089779,0.0336529158898509,0.981896482691022,0.0181035173089779,0.0336529158898509,0.949431230769751,0.0330638234208715,0.0175049458093772
"Spatula clypeata",-735321.74333671,842045.546114061,-706993.132235107,918988.940311661,81992.6589250106,76943.3941976,28328.6111016029,28,25,0.748219858584135,1,1,1,1,1,1,1,0.999000999000999,0.000999000999000999,0.012987012987013,0.012987012987013,0.000999000999000999,0.000999000999000999,0.012987012987013,0.012987012987013,0.001998001998002,1,0,0.205468124911067,1,0,0.205468124911067,0.794531875088933,0.205468124911067,0
"Spatula discors",-53420.805910669,778041.803023287,-218236.101208144,688517.323678273,187559.894343086,-89524.4793450137,-164815.295297475,75,49,0.749588908624385,0.999000999000999,0.996003996003996,0.996003996003996,0.991008991008991,1,0.998001998001998,0.998001998001998,0.993006993006993,0.002997002997003,0.003996003996004,0.003996003996004,0.016983016983017,0.003996003996004,0.003996003996004,0.003996003996004,0.015984015984016,0.948843765417178,0.0511562345828222,0.151883351508114,0.948843765417178,0.0511562345828222,0.151883351508114,0.811031732695238,0.145242070132956,0.043726197171806
"Sphyrapicus varius",1128402.03326317,910358.65469198,1154922.34203607,833528.302425427,81278.7168132735,-76830.3522665524,26520.3087728964,57,100,0.856257855400222,0.997002997002997,0.995004995004995,0.995004995004995,0.999000999000999,0.997002997002997,0.994005994005994,0.994005994005994,0.998001998001998,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.000999000999000999,0.003996003996004,0.003996003996004,0.000999000999000999,0.884115143627953,0.115884856372047,0.0101168446333597,0.884115143627953,0.115884856372047,0.0101168446333597,0.876197932976783,0.00895495423670864,0.114847112786508
"Spinus pinus",-1174538.67772652,862023.643638169,-717174.716447315,839655.875915784,457910.591829771,-22367.7677223851,457363.961279207,43,32,0.866602983614818,0.998001998001998,0.981018981018981,0.981018981018981,1,0.998001998001998,0.969030969030969,0.969030969030969,1,0.002997002997003,0.026973026973027,0.026973026973027,0.000999000999000999,0.002997002997003,0.024975024975025,0.024975024975025,0.000999000999000999,0.964379886445897,0.0356201135541031,0.00346746951376068,0.964379886445897,0.0356201135541031,0.00346746951376068,0.96115464239327,0.00334437092473243,0.0355009866819971
"Spinus psaltria",-1644298.36352966,84794.6232883077,-1668656.97865133,134491.660290676,55345.6196772656,49697.0370023683,-24358.6151216724,34,35,0.937662739523358,1,0.986013986013986,0.986013986013986,1,1,0.983016983016983,0.983016983016983,1,0.000999000999000999,0.013986013986014,0.013986013986014,0.000999000999000999,0.000999000999000999,0.017982017982018,0.017982017982018,0.000999000999000999,0.995005964348445,0.0049940356515551,0.0454203954547251,0.995005964348445,0.0049940356515551,0.0454203954547251,0.950027895816064,0.0452038180111142,0.00476828617282119
"Spinus tristis",684606.416537012,490092.303153681,699646.163367385,466854.553882247,27680.0826574587,-23237.7492714344,15039.7468303723,406,417,0.960597523560552,1,0.865134865134865,0.865134865134865,1,1,0.859140859140859,0.859140859140859,1,0.000999000999000999,0.143856143856144,0.143856143856144,0.000999000999000999,0.003996003996004,0.156843156843157,0.156843156843157,0.003996003996004,0.999263101771253,0.000736898228746731,0.00140163707874522,0.999263101771253,0.000736898228746731,0.00140163707874522,0.997863528213585,0.00140060566149955,0.0007358661249156
"Spiza americana",264837.952949917,165022.644220206,308701.187965553,250839.759099364,96377.178793631,85817.114879158,43863.235015636,176,231,0.81750674353987,0.995004995004995,0.972027972027972,0.972027972027972,1,0.994005994005994,0.972027972027972,0.972027972027972,0.996003996003996,0.010989010989011,0.020979020979021,0.020979020979021,0.00799200799200799,0.00799200799200799,0.031968031968032,0.031968031968032,0.004995004995005,0.946900029038093,0.0530999709619068,4.9194254639348e-05,0.946900029038093,0.0530999709619068,4.9194254639348e-05,0.946855920386758,4.65821628290603e-05,0.0530974974504133
"Spizella breweri",-1305773.47706414,701558.841171649,-1399670.37201115,751142.466385348,106184.569359314,49583.6252136994,-93896.8949470131,27,26,0.853021272171979,0.998001998001998,0.999000999000999,0.999000999000999,0.999000999000999,1,1,1,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.003996003996004,0.001998001998002,0.001998001998002,0.001998001998002,0.981231839403658,0.0187681605963417,0.0557824226499532,0.981231839403658,0.0187681605963417,0.0557824226499532,0.927467346825159,0.0547928536554363,0.0177397995194047
"Spizella pallida",45500.4926797918,987962.188332437,64923.3876782233,946671.211909413,45631.0594232349,-41290.9764230236,19422.8949984316,50,56,0.889579644145995,1,0.997002997002997,0.997002997002997,0.999000999000999,1,0.996003996003996,0.996003996003996,0.998001998001998,0.000999000999000999,0.004995004995005,0.004995004995005,0.004995004995005,0.000999000999000999,0.003996003996004,0.003996003996004,0.001998001998002,0.932197231780714,0.0678027682192858,0.00845125666423458,0.932197231780714,0.0678027682192858,0.00845125666423458,0.92484894936043,0.00788275503269528,0.0672682956068745
"Spizella passerina",610389.382149049,447259.498485625,617676.362650304,423449.19486738,24900.4145190133,-23810.3036182453,7286.98050125455,412,442,0.925186119295836,1,0.867132867132867,0.867132867132867,1,0.998001998001998,0.864135864135864,0.864135864135864,1,0.004995004995005,0.122877122877123,0.122877122877123,0.002997002997003,0.001998001998002,0.133866133866134,0.133866133866134,0.001998001998002,0.997310179204676,0.0026898207953235,0.00207520323393812,0.997310179204676,0.0026898207953235,0.00207520323393812,0.995246113284527,0.00206963286165997,0.00268425385381353
"Spizella pusilla",919342.076197459,290843.640783707,860040.267028249,264512.534913431,64884.7571244055,-26331.1058702764,-59301.8091692099,368,325,0.892251460022925,1,0.985014985014985,0.985014985014985,1,0.999000999000999,0.983016983016983,0.983016983016983,1,0.001998001998002,0.022977022977023,0.022977022977023,0.000999000999000999,0.001998001998002,0.018981018981019,0.018981018981019,0.001998001998002,0.988193549591678,0.0118064504083223,0.0109564811528513,0.988193549591678,0.0118064504083223,0.0109564811528513,0.977492871283531,0.0108285247485856,0.0116786039678829
"Stelgidopteryx serripennis",456511.824266659,343909.492574108,506423.232839633,315276.367265682,57541.3292396555,-28633.1253084261,49911.4085729746,318,296,0.834761118183605,0.996003996003996,0.951048951048951,0.951048951048951,1,0.998001998001998,0.945054945054945,0.945054945054945,1,0.00699300699300699,0.047952047952048,0.047952047952048,0.002997002997003,0.003996003996004,0.0569430569430569,0.0569430569430569,0.001998001998002,0.994776714432206,0.00522328556779346,0.0215713652698831,0.994776714432206,0.00522328556779346,0.0215713652698831,0.973427701972919,0.021461109965238,0.0051111880618432
"Strix varia",854212.928621176,93910.8905572175,838405.910207948,208771.415307631,115943.098013881,114860.524750413,-15807.0184132276,82,140,0.819863821621794,0.98001998001998,0.831168831168831,0.831168831168831,1,0.988011988011988,0.846153846153846,0.846153846153846,1,0.022977022977023,0.157842157842158,0.157842157842158,0.000999000999000999,0.014985014985015,0.147852147852148,0.147852147852148,0.000999000999000999,0.959922444331215,0.0400775556687854,0,0.959922444331215,0.0400775556687854,0,0.959922444331215,0,0.0400775556687854
"Sturnella magna",867604.151605984,224785.023012539,758669.049064218,170764.412733814,121593.926249097,-54020.6102787247,-108935.102541766,387,328,0.847583267456025,1,0.94005994005994,0.94005994005994,1,1,0.94005994005994,0.94005994005994,1,0.000999000999000999,0.04995004995005,0.04995004995005,0.000999000999000999,0.000999000999000999,0.0649350649350649,0.0649350649350649,0.000999000999000999,0.99910051084355,0.000899489156450233,0.0198737760175106,0.99910051084355,0.000899489156450233,0.0198737760175106,0.979262116602584,0.0198562547267798,0.000881628670635781
"Sturnella neglecta",-408790.412057556,563482.005443041,-654156.029262416,560797.165800323,245380.305791295,-2684.83964271809,-245365.617204861,188,127,0.863018551056815,0.999000999000999,0.999000999000999,0.999000999000999,1,1,1,1,1,0.002997002997003,0.003996003996004,0.003996003996004,0.000999000999000999,0.002997002997003,0.003996003996004,0.003996003996004,0.001998001998002,0.993145340262832,0.00685465973716787,0.0336651825363799,0.993145340262832,0.00685465973716787,0.0336651825363799,0.959932438343399,0.0334421363852383,0.0066254252713631
"Tachycineta bicolor",532506.165021322,731118.938175969,633420.975076165,568251.668150831,191597.355237086,-162867.270025138,100914.810054842,218,326,0.828729241694606,0.979020979020979,0.709290709290709,0.709290709290709,1,0.984015984015984,0.723276723276723,0.723276723276723,1,0.012987012987013,0.260739260739261,0.260739260739261,0.002997002997003,0.020979020979021,0.304695304695305,0.304695304695305,0.001998001998002,0.977121625032394,0.0228783749676065,0.00158569396002983,0.977121625032394,0.0228783749676065,0.00158569396002983,0.975607602364502,0.00154947207093269,0.0228429255645658
"Tachycineta thalassina",-1775296.59939,650332.030730495,-1693487.55175819,710909.731731716,101795.766773564,60577.7010012205,81809.0476318146,44,44,0.857753521396671,1,0.967032967032967,0.967032967032967,1,1,0.976023976023976,0.976023976023976,1,0.000999000999000999,0.030969030969031,0.030969030969031,0.000999000999000999,0.000999000999000999,0.032967032967033,0.032967032967033,0.000999000999000999,0.994427138529512,0.005572861470488,0.061275558467362,0.994427138529512,0.005572861470488,0.061275558467362,0.933811938547494,0.0609548931575338,0.00523316829497267
"Thryomanes bewickii",-844096.985505511,-7073.3568939704,-1093230.91965914,12787.787264015,249924.352943301,19861.1441579854,-249133.934153626,76,64,0.921639188482411,1,0.965034965034965,0.965034965034965,1,1,0.969030969030969,0.969030969030969,1,0.000999000999000999,0.037962037962038,0.037962037962038,0.000999000999000999,0.000999000999000999,0.025974025974026,0.025974025974026,0.000999000999000999,0.999888555928536,0.000111444071463776,0.117759025887028,0.999888555928536,0.000111444071463776,0.117759025887028,0.882154230577808,0.117747447605694,9.83218164981295e-05
"Thryothorus ludovicianus",967561.390315019,-79663.9752892555,921298.479828591,70308.8250671508,156946.16189451,149972.800356406,-46262.9104864285,187,293,0.76787838746978,0.972027972027972,0.898101898101898,0.898101898101898,1,0.967032967032967,0.88011988011988,0.88011988011988,1,0.024975024975025,0.123876123876124,0.123876123876124,0.000999000999000999,0.026973026973027,0.0999000999000999,0.0999000999000999,0.000999000999000999,0.902091080743276,0.0979089192567243,0,0.902091080743276,0.0979089192567243,0,0.902091080743276,0,0.0979089192567243
"Toxostoma rufum",853208.648483288,347354.929527403,788682.446362533,310149.295349588,74484.159219944,-37205.6341778141,-64526.2021207559,405,374,0.915129101181014,0.998001998001998,0.979020979020979,0.979020979020979,1,1,0.97002997002997,0.97002997002997,1,0.003996003996004,0.027972027972028,0.027972027972028,0.000999000999000999,0.003996003996004,0.028971028971029,0.028971028971029,0.001998001998002,0.994420773382824,0.00557922661717631,0.00631971540170189,0.994420773382824,0.00557922661717631,0.00631971540170189,0.988171159155315,0.00628467786955844,0.00554416297512609
"Tringa semipalmata",-358874.944913651,794603.11451875,-319796.581326166,739647.110230956,67433.5295528541,-54956.0042877933,39078.3635874852,24,26,0.861717415136743,0.994005994005994,0.996003996003996,0.996003996003996,1,0.999000999000999,0.998001998001998,0.998001998001998,1,0.003996003996004,0.00599400599400599,0.00599400599400599,0.001998001998002,0.004995004995005,0.003996003996004,0.003996003996004,0.001998001998002,0.962778471227918,0.0372215287720824,0.0636738358908742,0.962778471227918,0.0372215287720824,0.0636738358908742,0.903616277327792,0.061449435844438,0.0349342868277704
"Troglodytes aedon",603970.330732685,554233.011154864,539080.173093066,527462.162523032,70195.5190518817,-26770.8486318322,-64890.1576396191,356,374,0.904762122586565,1,0.917082917082917,0.917082917082917,1,1,0.917082917082917,0.917082917082917,1,0.000999000999000999,0.0919080919080919,0.0919080919080919,0.000999000999000999,0.001998001998002,0.0839160839160839,0.0839160839160839,0.001998001998002,0.983686731895694,0.0163132681043061,0.000621817429906526,0.983686731895694,0.0163132681043061,0.000621817429906526,0.983085030631354,0.00061167976026322,0.016303289608383
"Troglodytes hiemalis",1166086.46453359,918680.742210229,1308198.75483428,859754.453263293,153844.761313362,-58926.2889469363,142112.29030069,33,49,0.67156662232112,0.996003996003996,0.991008991008991,0.991008991008991,1,0.992007992007992,0.988011988011988,0.988011988011988,1,0.00899100899100899,0.011988011988012,0.011988011988012,0.000999000999000999,0.00599400599400599,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.901470406827754,0.0985295931722463,0.189147487902514,0.901470406827754,0.0985295931722463,0.189147487902514,0.744840863846278,0.173748957031934,0.0814101791217877
"Tyrannus forficatus",-55069.178702454,-364625.520515994,-45770.3082301988,-337182.809333837,28975.3583081739,27442.7111821569,9298.87047225525,56,65,0.861940339812114,0.995004995004995,0.993006993006993,0.993006993006993,1,1,1,1,1,0.001998001998002,0.002997002997003,0.002997002997003,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.919201845942386,0.0807981540576142,0,0.919201845942386,0.0807981540576142,0,0.919201845942386,0,0.0807981540576142
"Tyrannus tyrannus",743419.943381474,358751.981732178,733807.450746152,373971.101872488,18000.6008930067,15219.1201403099,-9612.49263532239,434,416,0.945394179197559,1,0.99000999000999,0.99000999000999,1,1,0.994005994005994,0.994005994005994,1,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.997765260902263,0.00223473909773724,0.00419892663836178,0.997765260902263,0.00223473909773724,0.00419892663836178,0.993585041080153,0.00418958244580453,0.0022253764740424
